대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,8,B,그렇담 신한은행에서도 모두싸인을 통해 편리하게 업무를 처리할 수 있겠네,
,,,,,,,,,,,,9,A,이번 제휴로 맞춤형 전자서명 및 전자문서 관리 시스템을 구현할 수 있다고 하더라,
,,,,,,,,,,,,10,B,신한 SOL과 다양한 플랫폼 서비스와 API 연동도 가능하다니 레전드다,
,,,,,,,,,,,,11,A,그래서 이번 협약식에서 모두싸인과 신한은행이 업무 협약을 체결했대,
,,,,,,,,,,,,12,B,ESG 실천과 디지털 혁신을 더한 협약이라니 더 의미있는 거 같아,
,,,,,,,,,,,,13,A,맞아! 앞으로 신한은행에서도 모두싸인을 통해 디지털화를 더 가속화할 수 있을 거야,
,,,,,,,,,,,,14,B,전자계약은 레알루다가 편리하고 활용도가 높은 서비스인 것 같아,레알
,,,,,,,,,,,,15,A,그래! 앞으로 더 많은 기업들이 전자계약을 도입하면서 업무 효율을 높일 거야,
,,,,,,,,,,,,16,B,전자계약은 미래의 트렌드인 것 같아! 더 많은 사람들이 사용하게 될 거야,
125013,0089,여자,30,0114,남자,30,,,,과학 기술,메타버스,1,A,메타버스 공학부 설립 대박이야!,
,,,,,,,,,,,,2,B,짜짜? 어떤 거야?,짜짜
,,,,,,,,,,,,3,A,메타버스에서 공학 최신 정보와 스킬을 배울 수 있대,
,,,,,,,,,,,,4,B,와 박박이네! 그러면 인공지능도 배울 수 있을까?,박박
,,,,,,,,,,,,5,A,그래! 인공지능 교육도 진행한다고 하더라,
,,,,,,,,,,,,6,B,멋지다! 그러면 빅데이터도 배울 수 있을까?,
,,,,,,,,,,,,7,A,그래! 빅데이터 교육도 제공한다고 하더라,
,,,,,,,,,,,,8,B,와 레알루다가 좋은 기회인 것 같아,레알
,,,,,,,,,,,,9,A,맞아! 꿈을 실현할 수 있는 사회를 만들기 위해 노력하고 있대,
,,,,,,,,,,,,10,B,도쿄대는 짜짜 레전드다,짜짜
,,,,,,,,,,,,11,A,맞아! 도쿄대는 인공지능와 빅데이터 등 IT인재들을 육성하는 데에 힘을 쏟고 있어,
,,,,,,,,,,,,12,B,디지털 트랜스포메이션 인재 육성이 중요한 시대인 것 같아,
,,,,,,,,,,,,13,A,맞아! 최신 공학과 정보학을 습득하는 게 필요하다고 생각해,
,,,,,,,,,,,,14,B,메타버스 공학부는 그런 수요를 충족시켜주는 역할을 하는 거구나,
,,,,,,,,,,,,15,A,맞아! 공학과 정보의 배움 기회를 제공하면서 DX인재 육성을 가속화시키는 거래,
,,,,,,,,,,,,16,B,레알 멋지다! 도쿄대가 더 발전할 것 같아,레알
146459,0006,여자,20,0101,남자,20,0141,여자,20,과학 기술,슈켓,1,A,슈켓이 커머스 AI 개발을 완료했대!,
,,,,,,,,,,,,2,B,와 박박이네! 어떤 기능이 추가됐어?,박박
,,,,,,,,,,,,3,C,슈켓의 AI는 고객들의 구매성향을 파악하고 맞춤형 상품 추천이나 쿠폰 발생을 도와줘!,
,,,,,,,,,,,,4,A,레알? 그러면 마트에서 물건 사는데 도움이 많이 될 것 같아!,레알
,,,,,,,,,,,,5,B,맞아! 슈켓은 중소마트의 디지털 전환을 도와주고 있어.,
,,,,,,,,,,,,6,C,슈켓은 앱을 통해 지역상권 내 단골 중소형 마트를 온라인 마켓으로 연결해줘!,
,,,,,,,,,,,,7,A,그래서 마트에서 주문하면 배송도 해주는 거야?,
,,,,,,,,,,,,8,B,"응, 그렇지! 마트에서 주문하면 집까지 배송해줘!",
,,,,,,,,,,,,9,C,슈켓 서비스를 이용하는 가맹점들이 700개나 되대!,
,,,,,,,,,,,,10,A,와 그렇게 많이 사용하는 거야? 레전드다!,
,,,,,,,,,,,,11,B,맞아 슈켓은 이미 5년째 중소상공인을 위한 서비스를 제공하고 있어.,
,,,,,,,,,,,,12,C,슈켓은 창업도약패키지를 통해 커머스 AI를 개발했대!,
,,,,,,,,,,,,13,A,창업도약패키지는 뭐임? 첨 들어봤는데.,
,,,,,,,,,,,,14,B,창업 3~7년 후 스케일업 단계에 접어든 창업기업을 지원하는 정부 지원사업이야.,
,,,,,,,,,,,,15,C,슈켓은 인천테크노파크를 통해 창업도약패키지에 선정됐어!,
,,,,,,,,,,,,16,A,인천테크노파크에서 많은 도움을 받았겠네!,
,,,,,,,,,,,,17,B,마좌 슈켓은 계속해서 성장하고 있는 기업이야.,마좌
,,,,,,,,,,,,18,C,슈켓은 마케팅 플랫폼 슈켓 서비스를 제공하고 있어.,
,,,,,,,,,,,,19,A,슈켓 서비스를 이용하면 마트에서 물건 사는 게 더 편해질 것 같아!,
,,,,,,,,,,,,20,B,마좌 슈켓은 중소마트의 비즈니스를 온라인으로 이식하고 있어.,마좌
,,,,,,,,,,,,21,C,슈켓은 커머스 AI를 통해 중소마트의 디지털 전환을 도와줘!,
,,,,,,,,,,,,22,A,슈켓은 짜짜 유용한 서비스를 제공하고 있네!,짜짜
,,,,,,,,,,,,23,B,맞아 슈켓은 중소상공인들에게 큰 도움이 되고 있어.,
,,,,,,,,,,,,24,C,앞으로 슈켓이 더 많은 기능을 개발할 거야!,
052774,0073,여자,20,0106,남자,20,,,,과학 기술,스마트 주차장,1,A,와 이번에 화성 행궁에 스마트 주차장이 생겼대!,
,,,,,,,,,,,,2,B,짜짜? 어떤 기술을 사용한 거야?,짜짜
,,,,,,,,,,,,3,A,앤디솔루션에서 '결합틈새투수블록'이라는 기술을 사용했대,
,,,,,,,,,,,,4,B,그게 무야? 첨 들어보는데,무야
,,,,,,,,,,,,5,A,그거는 기존 주차장의 문제를 해결하기 위해 만든 모듈형 바닥 마감이래,
,,,,,,,,,,,,6,B,아 그래서 주차 효율성도 높아진 거구나,
,,,,,,,,,,,,7,A,맞아! 면적은 2730제곱미터로 주차면수 97면에 적용됐어,
,,,,,,,,,,,,8,B,와 레전드다. 근데 또 어떤 기술을 사용했어?,
,,,,,,,,,,,,9,A,케이엠티에서는 '스마트 카스토퍼'라는 기술을 사용했대,
,,,,,,,,,,,,10,B,스마트 카스토퍼? 그게 머임?,머임
,,,,,,,,,,,,11,A,그거는 주차장 이용 편의를 위해 만든 기술이래,
,,,,,,,,,,,,12,B,아 그래서 주차할 때 편리하게 이용할 수 있는 거구나,
,,,,,,,,,,,,13,A,맞아! 이번에 화성 행궁에서 주차 문제도 해결하고 이용 편의도 제공하게 됐어,
,,,,,,,,,,,,14,B,짜짜 좋은 일이네! 이런 기술들이 더 많이 발전하면 좋을 텐데,짜짜
,,,,,,,,,,,,15,A,맞아! 기술의 발전으로 사회 문제와 기후 변화 문제도 해결할 수 있을 거야,
,,,,,,,,,,,,16,B,그렇게 되면 참 좋겠다. 앞으로 더 많은 스마트 주차장이 생기길 바래,
126473,0090,여자,30,0113,남자,30,,,,과학 기술,"코로나19, ICT 기술, SK텔레콤",1,A,코로나19 확산 방지에 ICT 기술을 활용하는 기업이 많아지고 있어.,
,,,,,,,,,,,,2,B,그렇지! SK텔레콤도 코로나19 대응을 위해 ICT 기술을 사용하고 있더라.,
,,,,,,,,,,,,3,A,SK텔레콤은 빅데이터를 활용한 마케팅 서비스를 제공하고 있었지.,
,,,,,,,,,,,,4,B,그래서 경찰의 순찰 활동을 지원하기도 했던 거지?,
,,,,,,,,,,,,5,A,맞아 그리고 이번에는 경북경찰청에 유동인구 분석 서비스를 무상으로 제공한대.,
,,,,,,,,,,,,6,B,경북경찰청도 코로나19 대응을 위해 ICT 기술을 적극 활용하려는구나.,
,,,,,,,,,,,,7,A,지역 유동인구 데이터를 활용해서 코로나19 확산 방지와 국민 체감안전도 향상을 도울 거래.,
,,,,,,,,,,,,8,B,그렇게 하면 효율적인 대응이 가능할 것 같아.,
,,,,,,,,,,,,9,A,경북경찰청도 이번 협력 결과에 만족해서 경북지역 전체로 확대 적용한대.,
,,,,,,,,,,,,10,B,좋은 소식이네! ICT 기술을 활용한 코로나19 대응은 더 강화되어야 해.,
,,,,,,,,,,,,11,A,맞아 ICT 기술은 코로나19와 같은 국가적 위기 상황에서 큰 도움이 되는 거 같아.,
,,,,,,,,,,,,12,B,그래서 앞으로도 더 많은 기업들이 ICT 기술을 활용한 대응을 해야겠다.,
,,,,,,,,,,,,13,A,마좌 우리도 개인적으로도 ICT 기술을 잘 활용해서 코로나19를 극복해야 해.,마좌
,,,,,,,,,,,,14,B,그래야만 우리의 일상이 빨리 회복될 수 있을 텐데.,
,,,,,,,,,,,,15,A,"그렇지, 모두가 같이 노력해야 코로나19를 빨리 끝낼 수 있을 거야.",
,,,,,,,,,,,,16,B,맞아 우리도 마스크를 착용하고 손을 자주 씻는 등 예방수칙을 잘 지켜야 해.,
005173,0023,여자,30,0115,남자,30,,,,과학 기술,첫 민간인 우주 관광 비행,1,A,이번에 첫 민간인 우주 관광 비행한 사람들은 좋겠다ㅠㅠ,
,,,,,,,,,,,,2,B,머선129. 첫 민간인 우주 관광 비행했다니?ㅋㅋ,머선129
,,,,,,,,,,,,3,A,넌 뉴스 안봤어?ㅋㅋ 이번에 버진 갤럭틱에서 주최하는 민간인 우주관광을 처음으로 성공했잖아ㅋㅋ,
,,,,,,,,,,,,4,B,레알 대박사건이네ㅋㅋ. 나는맛집밖에 관심없어서 그런것도 몰랐지ㅋㅋ,레알
,,,,,,,,,,,,5,A,하여간 너 돼지런한건 알아줘야 한다니깐ㅋㅋ,돼지런하다
,,,,,,,,,,,,6,B,그럼 민간인 3명은 어떻게 선발된거야?,
,,,,,,,,,,,,7,A,선발은 아니고 1명은 직접 우주 관광 티켓을 사서 간거고 다른 2명은 비영리 단체 스페이스 포 휴머니티에 기부하면 우주관광 티켓에 응모할 수 있었는데 거기에서 당첨돼서 간거임ㅋㅋ,
,,,,,,,,,,,,8,B,짜짜 경쟁자들이 쟁쟁했겠다ㅋㅋ. 몇명이나 응모했었는데?,짜짜
,,,,,,,,,,,,9,A,놀라지마시라ㅋㅋ. 무려 16만여명의 경쟁자를 물리치고 모녀가 당첨된거임ㅋㅋ,
,,,,,,,,,,,,10,B,진짜 입이 벌어지도록 말이 안나오네ㅋㅋ. 그럼 티켓을 구입한 사람은 얼마를 주고 간거야?,
,,,,,,,,,,,,11,A,티켓가격이 2억 6300만원이었대ㅋㅋ. 현재는 약 6억원에 팔리고 있다고 하더라ㅋㅋ,
,,,,,,,,,,,,12,B,나는 다시 태어나도 꿈에도 못 꿀 가격이네ㅠㅠ,
,,,,,,,,,,,,13,A,나중에 우주 관광이 좀 활성화되면 가격이 낮춰지지 않을까?,
,,,,,,,,,,,,14,B,그때되면 나 다 늙어있을 것 같은데ㅋㅋ. 늙어서 가기에는 좀 힘들지 않을까?,
,,,,,,,,,,,,15,A,놉ㅋㅋ. 이번에 티켓 구입해서 간 존 굿윈은 나이가 무려 80세였다구ㅋㅋ,
,,,,,,,,,,,,16,B,나이 핑계댔던 나 반성해라ㅠㅠ. 진짜로 대단하다. 그 나이에 우주여행도 하고!,
,,,,,,,,,,,,17,A,정말로 존경받을 만하지ㅋㅋ. 나도 기회만 된다면 우주여행 너무 하고싶음ㅠㅠ,
085725,0092,여자,30,0112,남자,30,,,,과학 기술,메타버스,1,A,메타버스가 대세야,
,,,,,,,,,,,,2,B,"응응, 현대자동차가 메타버스 기반 디지털 가상공장을 구축한다더라",
,,,,,,,,,,,,3,A,와 그러면 생산기술이 더 발전하겠네,
,,,,,,,,,,,,4,B,마좌 메타팩토리라는 걸 선보인대,마좌
,,,,,,,,,,,,5,A,메타팩토리로 공장을 시험가동하고 데이터를 현실공장에 적용한다는 거지?,
,,,,,,,,,,,,6,B,"그렇대, 생산을 최적화할 수 있을 거야",
,,,,,,,,,,,,7,A,글로벌 생산기지를 가상 공간에서 제어할 수도 있다고 하더라,
,,,,,,,,,,,,8,B,현대차는 제조 혁신을 추진하고 스마트 모빌리티 솔루션 기업으로 전환하려는 거지,
,,,,,,,,,,,,9,A,현대차가 유니티와 파트너십을 체결했다고도 하던데,
,,,,,,,,,,,,10,B,유니티는 메타버스 환경을 구축하고 3D 콘텐츠를 개발하는 회사야,
,,,,,,,,,,,,11,A,레알 대단한 일이야,레알
,,,,,,,,,,,,12,B,웅웅 현대차는 미래에 대비한 전략적인 움직임을 하는 것 같아,
,,,,,,,,,,,,13,A,메타버스 시대가 더 가까워지는구나,
,,,,,,,,,,,,14,B,"응응, 우리도 메타버스에서 여행이나 쇼핑을 할 수 있게 될지도 몰라",
,,,,,,,,,,,,15,A,그러면 우리도 메타팩토리에서 일하게 될 수도 있겠네,
,,,,,,,,,,,,16,B,ㅋㅋㅋ 그럴 수도 있지,
126538,0090,여자,30,0116,남자,30,,,,과학 기술,"삼성전자, 무선 청소기, 미세먼지",1,A,삼성 제트 청소기 신제품이 나왔어!,
,,,,,,,,,,,,2,B,와 레알? 어떤 기능이 있어?,레알
,,,,,,,,,,,,3,A,이번에는 미세먼지 걱정 없이 먼지통을 간편하게 관리할 수 있는 '청정스테이션'이 추가됐어,
,,,,,,,,,,,,4,B,청정스테이션? 그게 뭐임?,
,,,,,,,,,,,,5,A,청정스테이션은 먼지통 비우는 과정에서도 미세먼지에 노출되지 않도록 도와주는 시스템이야,
,,,,,,,,,,,,6,B,와 대박이네! 그러면 어떻게 작동하는 거야?,대박
,,,,,,,,,,,,7,A,에어펄스 기술을 사용해서 먼지통을 끼우면 미세먼지를 날리지 않고 간편하게 먼지를 배출해줘,
,,,,,,,,,,,,8,B,미세먼지 날림을 최대 400배까지 줄여준다니 레전드네!,
,,,,,,,,,,,,9,A,그리고 5중 청정 헤파 시스템으로 0.3~10µm 크기의 미세먼지까지 99.999% 배출 차단해,
,,,,,,,,,,,,10,B,먼지 봉투는 어떻게 교체하나요?,
,,,,,,,,,,,,11,A,먼지 봉투는 상부에 위치한 LED 창이 붉은색으로 변하면 교체하면 돼,
,,,,,,,,,,,,12,B,기존에 삼성 제트 청소기를 샀던 사람도 청정스테이션만 별도로 구매해서 사용할 수 있겠네,
,,,,,,,,,,,,13,A,맞아! 이번에 나온 2020년형 제트 청소기는 청소 성능과 소비자 편의성도 한층 높였어,
,,,,,,,,,,,,14,B,삼성은 항상 기술력으로 우리를 놀라게 해,
,,,,,,,,,,,,15,A,맞아! 삼성전자는 무선 청소기 분야에서도 선두주자야,
,,,,,,,,,,,,16,B,앞으로도 더 많은 혁신 제품을 기대해봐야겠다,
037847,0034,여자,30,0118,남자,30,,,,과학 기술,캔서문샷,1,A,캔서문샷 프로젝트랑 관련해서 여기에 참여한 회사들의 주가가 뛰고있대.,
,,,,,,,,,,,,2,B,캔서문샷이 뭘 하는 프로젝트야?,
,,,,,,,,,,,,3,A,캔서문샷은 쉽게 말해서 미국의 암 정복 프로젝트야. 앞으로 25년동안 암으로 인한 사망률을 절반으로 줄이자는 내용이야. 작년부터 시작했어.,
,,,,,,,,,,,,4,B,프로젝트에 세부 목표가 있어?,
,,,,,,,,,,,,5,A,"ㅇㅇ. 모든 사람이 암 검진을 받아서 암을 조기에 발견하는 것, 암을 유발하는 독성물질을 이해하는 것, 건강한 생활습관을 실천하도록 하고 HPV예방접종을 더 많이 받게 하는 것, 환자와 지역사회에 최신 암 혁신기술을 제공하는 것, 환자가 건강정보를 쉽게 접하게 하고 약품비용을 낮추기 위한 방법을 찾는다 라는 내용이야.",ㅇㅇ
,,,,,,,,,,,,6,B,좋다. HPV는 자궁경부암 예방백신이잖아. 프로젝트에 누가 참여했어?,
,,,,,,,,,,,,7,A,"존슨앤드존슨, 다케다제약 같은 다국적 제약회사들이랑, 엠디앤더슨 암센터 같은 세계 최고의 암 전문기관이 합류했어. 그 외에도 미국 연방기관, 환자단체, 자선단체들이 참여해.",
,,,,,,,,,,,,8,B,엄근진 재질이구만. 거기서 어떤 활동을 해?,엄근진;재질
,,,,,,,,,,,,9,A,"암 예방, 암 조기검진, 항암제 개발, 치료 시스템을 최적화 하는 걸 목표로 해서 여기에 필요한 활동들을 해.",
,,,,,,,,,,,,10,B,미국은 이 프로젝트에 얼마나 투자해?,
,,,,,,,,,,,,11,A,미국 정부가 이 프로젝트에 연간 2조 5천억원 정도를 투자할 계획이야.,
,,,,,,,,,,,,12,B,역시 천조국의 클래스는 다르네. 프로젝트에 참여한 한국 회사가 있어?,천조국
,,,,,,,,,,,,13,A,"8월 21일을 기준으로 하면 루닛, 프레스티지바이오파마, 젠큐릭스, 큐브바이오 이렇게 있어.",
,,,,,,,,,,,,14,B,한국회사들은 이번 프로젝트에 바라거나 기대하는 게 있어?,
,,,,,,,,,,,,15,A,"글로벌 기업들이랑 협업을 하면서 회사를 알리고, 네트워크를 형성하려고 한대. 그리고 해외 관계자들한테 기술력을 인정받아서 투자를 받다보면 해외에 빠르게 진출할 수 있어.",
,,,,,,,,,,,,16,B,한국회사들이 원하는 결과를 얻었음 좋겠다. 장기 플젝이니만큼 중꺾마 가보자고.,플젝;중꺾마
027291,0078,여자,20,0109,남자,20,,,,과학 기술,삼성휴먼테크논문대상,1,A,와! 삼성휴먼테크논문대상이 30주년을 맞이했대!,
,,,,,,,,,,,,2,B,짜짜? 대상 상금도 4천만원으로 상향했다고 하던데,짜짜
,,,,,,,,,,,,3,A,응! 그리고 유튜브 쇼츠 챌린지도 한대,
,,,,,,,,,,,,4,B,와~ 그러면 유튜브에 축하 쇼츠를 업로드하면 갤럭시북이나 갤럭시탭을 받을 수 있겠네,
,,,,,,,,,,,,5,A,맞아! 16∼34세 국내 학교 재학생이면 누구나 참여할 수 있어,
,,,,,,,,,,,,6,B,휴먼테크논문대상은 연구가 무엇인지 알게 해주는 좋은 경험이 될 것 같아,
,,,,,,,,,,,,7,A,맞아! 이렇게 연구에 도전하면서 내가 좋아하는 게무엇인지 알 수 있을 거야,
,,,,,,,,,,,,8,B,삼성휴먼테크논문대상은 세계적인 학술지에도 게재되고 인정받는 대회라고 하더라,
,,,,,,,,,,,,9,A,네이처와 네이처 자매지에도 게재되고 국제 학회에서도 소개된다고 들었어,
,,,,,,,,,,,,10,B,와~ 레전드다! 그래서 삼성은 수상자가 3급 신입사원 공개채용에서 GSAT 면제해준다고 하더라,
,,,,,,,,,,,,11,A,렬루다가? 그럼 삼성휴먼테크논문대상에 참가하면 직무적성검사를 안 보고 연구개발 직군에 지원할 수 있겠네,렬루
,,,,,,,,,,,,12,B,그렇지! 그리고 이번에는 초록접수도 시작됐어,
,,,,,,,,,,,,13,A,"고교 분과는 5개 분야, 대학과 대학원 분과는 15개 분야에서 접수가 가능하대",
,,,,,,,,,,,,14,B,논문 작성 경험이 없는 학생들을 위해 올해부터는 '삼성휴텤 온라인 멘토링' 프로그램도 운영한다고 하더라,
,,,,,,,,,,,,15,A,그럼 초록부터 최종 논문까지 작성하는 과정을 멘토링 받을 수 있겠네,
,,,,,,,,,,,,16,B,참가자들을 위해 대상 상금도 상향했으니까 많은 학생들이 츄라이해보면 좋을 것 같아,츄라이하다
123733,0088,남자,30,0156,여자,30,,,,과학 기술,"LG전자, 텐스토렌트, AI, RISC-V CPU, 스마트 TV, 차량용 제품, 데이터 센",1,A,와 이번에 LG전자가 텐스토렌트와 협력해서 AI 칩 개발한다더라 ㅋㅋ,
,,,,,,,,,,,,2,B,레알? LG전자가 AI에도 관심이 있었구나 ㅎㅎ,레알
,,,,,,,,,,,,3,A,응응! 그리고 RISC-V CPU 기술도 같이 개발한대서 더 기대돼!,
,,,,,,,,,,,,4,B,"대박, LG전자는 항상 최신 기술에 빠르게 대응하는 것 같아",
,,,,,,,,,,,,5,A,맞아! 그리고 스마트 TV뿐만 아니라 차량용 제품과 데이터 센터에도 적용할 거래,
,,,,,,,,,,,,6,B,차량용 제품에도 AI 기술이 들어가면 더 편리해질 것 같아,
,,,,,,,,,,,,7,A,맞아! 미래형 스마트 가전도 개발할 거래,
,,,,,,,,,,,,8,B,LG전자는 항상 혁신적인 제품을 내놓는 것 같아서 좋아,
,,,,,,,,,,,,9,A,그렇지! 그리고 텐스토렌트는 AI 칩 개발 스타트업이래,
,,,,,,,,,,,,10,B,텐스토렌트 CEO는 미국 반도체 기업 AMD에서 일한 경력이 있대,
,,,,,,,,,,,,11,A,와 그래서 LG전자와 협력하게 된 거구나,
,,,,,,,,,,,,12,B,맞아! 텐스토렌트가 AI 및 RISC-V CPU 기술을 제공하고 LG전자가 활용할 거래,
,,,,,,,,,,,,13,A,TV 시스템온칩에 비디오 코덱 기술도 활용한다고 했어,
,,,,,,,,,,,,14,B,텐스토렌트 데이터 센터에 비디오 처리 기능을 지원하는 칩렛 협력도 진행한다고 하네,
,,,,,,,,,,,,15,A,와 레알루다가 기대돼! LG전자의 미래형 스마트 가전이 어떤 모습일지 궁금하다,레알
,,,,,,,,,,,,16,B,나도 그래! LG전자의 혁신적인 제품들을 기다려보자,
127923,0091,여자,30,0115,남자,30,,,,과학 기술,스마트폰,1,A,LG유플러스에서 새로운 스마트폰 할부 프로그램 나왔대!,
,,,,,,,,,,,,2,B,짜짜? 어떤 프로그램이야?,짜짜
,,,,,,,,,,,,3,A,할부금의 50%만 납부하고 중고폰 반납으로 새 폰으로 바꿀 수 있는 'H 클럽'이래,
,,,,,,,,,,,,4,B,와 머박이네! 그러면 할부원금의 50%와 중고폰 시세 차액을 보상해주는 거야?,머박
,,,,,,,,,,,,5,A,"맞아! G5, 갤럭시 S7, 아이폰 6S 등 최신 프리미엄 모델 5종이 가입 대상이래",
,,,,,,,,,,,,6,B,언제까지 가입할 수 있어?,
,,,,,,,,,,,,7,A,6월 30일까지 가능하대,
,,,,,,,,,,,,8,B,이번 'H 클럽'은 기존 심쿵클럽보다 고객 부담이 적어진 거지?,
,,,,,,,,,,,,9,A,그래! 할부원금의 60%에서 50%로 낮춰졌어,
,,,,,,,,,,,,10,B,그럼 할부원금이 얼마나 되는 거야?,
,,,,,,,,,,,,11,A,예를 들면 출고가 80만원에 공시지원금 20만원인 단말기면 할부원금은 60만원이 돼,
,,,,,,,,,,,,12,B,그러면 18개월까지의 할부원금에 대한 고객 부담은 얼마야?,
,,,,,,,,,,,,13,A,36만원이야. 그리고 18개월이 지나면 24만원을 중고폰 반납으로 보상해준대,
,,,,,,,,,,,,14,B,와 렬루다가 좋은 프로그램이네! 이런 거 참 좋아,렬루
,,,,,,,,,,,,15,A,맞아! 이번에 스마트폰 바꿀 생각 있어?,
,,,,,,,,,,,,16,B,그러면 나도 'H 클럽' 가입해볼까 생각 중이야,
128030,0091,여자,30,0115,남자,30,,,,과학 기술,해커톤,1,A,해커톤이 대학생들 사이에서 유행이야!,
,,,,,,,,,,,,2,B,ㄹㅇ? 왜 그래?,
,,,,,,,,,,,,3,A,해커톤은 IT 업계에서 인기 있는 행사라구!,
,,,,,,,,,,,,4,B,그래서 뭐하는 거야?,
,,,,,,,,,,,,5,A,"프로그래밍, 디자인, 기획 등 다양한 분야에서 아이디어를 현실화해!",
,,,,,,,,,,,,6,B,와 글쿠나! 그러면 어떻게 진행돼?,글쿠나
,,,,,,,,,,,,7,A,팀을 이루고 짧은 기간 동안 협업해서 아이디어를 구체화해!,
,,,,,,,,,,,,8,B,그러니까 창의적인 결과물이 많이 나오는 거지?,
,,,,,,,,,,,,9,A,글치만 최근에는 성과주의로 변질되는 경우도 있어,글치만
,,,,,,,,,,,,10,B,"아, 그럴 수도 있겠네",
,,,,,,,,,,,,11,A,근데 UNITHON이라는 해커톤은 다르대!,
,,,,,,,,,,,,12,B,UNITHON? 그게 뭐임?,
,,,,,,,,,,,,13,A,대학생들이 직접 주최하고 주관하는 해커톤이야,
,,,,,,,,,,,,14,B,"오, 그래서 더 자유로운 분위기에서 진행되는 거구나",
,,,,,,,,,,,,15,A,맞아! 그래서 창의적인 결과물과 협업의 시너지를 더 느낄 수 있어,
,,,,,,,,,,,,16,B,짜짜 머박이네! 나도 참가해봐야겠다!,머박;짜짜
168089,0013,여자,30,0120,남자,30,,,,과학 기술,"코로나19, 신속 진단키트",1,A,코로나19 신속 진단키트 얘기해봐,
,,,,,,,,,,,,2,B,코로나19 신속 진단키트? 어떤 거야?,
,,,,,,,,,,,,3,A,무증상자에게 검사해주는 거야,
,,,,,,,,,,,,4,B,정확도가 높다는데 짜짜일까?,짜짜
,,,,,,,,,,,,5,A,네덜란드에서 연구결과가 나왔어,
,,,,,,,,,,,,6,B,짜짜로? 어떤 결과야?,짜짜
,,,,,,,,,,,,7,A,무증상자와 밀접 접촉자 대상으로 조사했더니,
,,,,,,,,,,,,8,B,그래서 어떤 결과가 나왔어?,
,,,,,,,,,,,,9,A,신속 항원검사의 정확도가 높았대,
,,,,,,,,,,,,10,B,그러면 앞으로 더 많이 사용될 것 같아?,
,,,,,,,,,,,,11,A,그럴 것 같아. 무증상자 전파 막기에 좋을텐데,
,,,,,,,,,,,,12,B,그렇네. 근데 그 신속 진단키트는 어디서 판매하나?,
,,,,,,,,,,,,13,A,미국 벡톤디킨슨과 로슈진단에서 판매하더라,
,,,,,,,,,,,,14,B,아하. 그러면 우리나라에서도 판매하려나?,
,,,,,,,,,,,,15,A,아마도 그럴 거 같아. 수요가 많아질 테니까,
,,,,,,,,,,,,16,B,글쿠나. 앞으로 더 많은 사람들이 검사를 받을 수 있겠네,글쿠나
047404,0095,남자,30,0158,여자,30,,,,과학 기술,보쉬 스마트핏 하이브리드 와이퍼,1,A,와이퍼 교체 언제 해야 돼?,
,,,,,,,,,,,,2,B,와이퍼는 6개월마다 교체해야 돼!,
,,,,,,,,,,,,3,A,그래? 그러면 어떤 와이퍼가 좋아?,
,,,,,,,,,,,,4,B,보쉬 스마트핏 하이브리드 와이퍼가 최고야!,
,,,,,,,,,,,,5,A,왜 그 와이퍼가 좋은데?,
,,,,,,,,,,,,6,B,고성능 특수 고무로 오염물질을 보호하고 가시성을 높여줘!,
,,,,,,,,,,,,7,A,와이퍼 소음은 어떻게 해결해?,
,,,,,,,,,,,,8,B,보쉬 스마트핏 하이브리드 와이퍼는 소음을 최소화해줘!,
,,,,,,,,,,,,9,A,그러면 고속 주행 시에도 잘 작동하겠지?,
,,,,,,,,,,,,10,B,"응, 고속 주행에도 안정적인 성능을 제공해!",
,,,,,,,,,,,,11,A,국산차에도 잘 맞을까?,
,,,,,,,,,,,,12,B,국산차 전용으로 개발되어 국내 주행 환경에 맞춰져 있어!,
,,,,,,,,,,,,13,A,와이퍼 성능 테스트는 어떻게 되어 있어?,
,,,,,,,,,,,,14,B,국내 OEM의 차량과 국내 주행 환경을 고려한 테스트를 통해 검증됐어!,
,,,,,,,,,,,,15,A,그러면 내구성도 좋겠네!,
,,,,,,,,,,,,16,B,"응, 뛰어난 내구성과 와이퍼 성능을 제공해줘!",
086896,0093,여자,30,0118,남자,30,,,,과학 기술,온디바이스 AI,1,A,온디바이스 AI 진짜 대박이야!,대박
,,,,,,,,,,,,2,B,응! 클라우드보다 더 편하고 개인화된 정보를 제공해줘!,
,,,,,,,,,,,,3,A,그래서 개인정보 처리도 더 안전하다는 거지?,
,,,,,,,,,,,,4,B,ㅇㅇ 그렇다고 하더라! 내 손안에 있는 AI가 믿을 수 있는 AI가 될 거래!,ㅇㅇ
,,,,,,,,,,,,5,A,그러면 영화 '그녀'에 나오는 AI 비서처럼 되는 거야?,
,,,,,,,,,,,,6,B,그런 걸 목표로 하고 있대! 내가 보고 듣는 걸 AI 시스템이 공유해야 한대!,
,,,,,,,,,,,,7,A,그럼 데이터 처리는 디바이스 안에서 해야 편하겠네,
,,,,,,,,,,,,8,B,맞아! 언제든지 네트워크 연결 없이 이용할 수 있어!,
,,,,,,,,,,,,9,A,그래서 삼성전자가 온디바이스 AI에 주목하고 있는 거구나,
