대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,3,A,그렇구나. 나도 우리 애들 교육에 대해 미리 알아둬야 할 것 같아.,
,,,,,,,,,,,,4,B,이번에 고등학교 학점제에 대한 정보 좀 찾아봤어. ㅋㅋ 같이 이야기해볼래?,무물
,,,,,,,,,,,,5,A,"좋아, 고마워 ㅋㅋ 졸업하려면 몇 학점 필요한 거야?",
,,,,,,,,,,,,6,B,졸업하기 위해서는 3년 동안 192학점 이상을 들어야 해. ㅋㅋ 대학처럼 되는 거지.,
,,,,,,,,,,,,7,A,"오, 그럼 세부적인 것도 알고 있어? 교과목이나 교과 외 학점에 대해서 말이야.",
,,,,,,,,,,,,8,B,"교과목은 174학점이고, 나머지는 창의체험 18학점, 진로탐구 9학점, 동아리나 자치, 봉사 활동이 9학점으로 구성되어 있어!",
,,,,,,,,,,,,9,A,알겠어. 그럼 이 학점제가 정식으로 언제부터 시작되는 거야?,
,,,,,,,,,,,,10,B,2025년부터 고등학교 학점제가 본격적으로 시작된다고 해. 이제 2년 남았어.,
,,,,,,,,,,,,11,A,그런데 장점만큼이나 단점도 있을 것 같아... 어떤 문제점이 있을까?,
,,,,,,,,,,,,12,B,대학 입시에 유리한 과목들로 다들 몰릴 거야. 쉬운 과목만 골라서 수강하는 현상이 생길 것 같아.,
,,,,,,,,,,,,13,A,나도 쉬운 과목들만 들을 것 같아... ㅠㅠ,
,,,,,,,,,,,,14,B,"응, 그래서 정보를 잘 알아두는 게 정말 중요할 것 같아.",오나전
,,,,,,,,,,,,15,A,정말 복잡하네. ㅋㅋ 공부만 잘한다고 다 되는 것도 아니고.,
,,,,,,,,,,,,16,B,맞아. ㅋㅋ 나중에 더 알아본 뒤에 또 말해줄게.,
298212,0031,여자,20,0101,남자,20,,,,정치,고교학점제,1,A,오늘은 진짜 오랜만에 제일 좋아하는 동생이랑 시간을 보냈어~,최애
,,,,,,,,,,,,2,B,그래? 재밌게 놀다 온 거야?,
,,,,,,,,,,,,3,A,"응응, 즐겁게 이야기하고 왔어. 고등학생이라서 세대 차이는 좀 느껴지더라.",
,,,,,,,,,,,,4,B,아직 어리구나 ㅋㅋ. 참 부러워라.,
,,,,,,,,,,,,5,A,"맞아... 그런데 요즘 고등학교에서는 학점제로 수업을 한다던데, 그게 뭔지 알고 있어?",
,,,,,,,,,,,,6,B,고교학점제라는 건 고등학생들이 자신의 진로나 흥미에 맞춰서 과목을 골라서 듣는 거야.,
,,,,,,,,,,,,7,A,아주 흥미로운 제도인 것 같아. 그럼 어떻게 해서 졸업하는 건데?,
,,,,,,,,,,,,8,B,필요한 학점을 다 채우고 졸업 조건을 만족시키면 졸업할 수 있어.,
,,,,,,,,,,,,9,A,참 신선한 방식이네. 좋은 점이 뭐가 있을까?,갠춘
,,,,,,,,,,,,10,B,"학생들이 스스로 공부할 수 있는 환경이 되니까, 진로 결정에 큰 도움이 되겠지.",
,,,,,,,,,,,,11,A,나도 그렇게 생각해. 근데 이 제도의 단점은 없을까?,
,,,,,,,,,,,,12,B,물론이지. 학생들이 쉬운 과목이나 대입에 유리한 과목만 선택할 수도 있으니까.,
,,,,,,,,,,,,13,A,그럴 수도 있겠네...,
,,,,,,,,,,,,14,B,장점과 단점이 함께 있는 제도인 것 같아.,
,,,,,,,,,,,,15,A,나도 그렇게 보여. 그치만 그 동생이 잘 이용했으면 하는 바람이야~,
,,,,,,,,,,,,16,B,"응, 이 정책이 고등학생들에게 큰 도움이 되었으면 좋겠어.",
298233,0032,여자,40,0121,남자,40,,,,정치,규제과학혁신법 개정,1,A,"법 개정 소식 들었어? 규제 혁신이라며, 드디어 이루어졌어!",
,,,,,,,,,,,,2,B,응? 그게 뭐야? 바뀌었다는 거 좋은 건가? 나는 잘 몰라 ㅎㅎ.,
,,,,,,,,,,,,3,A,좋은 거 맞아. 앞으로 코로나처럼 전염병 터지면 백신이나 치료제가 지금보다 훨씬 빨리 나올 거야.,
,,,,,,,,,,,,4,B,"대박, 진짜 좋은 소식이네! 언제부터 적용되는 거야?",소오름
,,,,,,,,,,,,5,A,"내년 2월, 6개월 뒤부터 시작한다니까!",
,,,,,,,,,,,,6,B,"이번 코로나 때 진짜 답답했었잖아. 백신 나올 때까지 기다림도 기다림이었고, 희생자들 이야기 들으면 마음이 아팠어.",안습
,,,,,,,,,,,,7,A,"맞아, 급할 때 백신 나오기를 몇 년을 기다려야 하니 힘들었지.",
,,,,,,,,,,,,8,B,전염병 이제 진짜 무시 못 하잖아. 신약 개발은 누구나 할 수 있게 되는 건가? 심사도 빨라지는 건가?,
,,,,,,,,,,,,9,A,식약처에 심사 요청하면 결과도 알려주고 지원도 해준다니까.,
,,,,,,,,,,,,10,B,이거 진짜 반가운 소식이네! 나도 전염병 공부 좀 해보고 싶어졌어.,
,,,,,,,,,,,,11,A,규제 과학 가르치는 대학들도 있어.,
,,,,,,,,,,,,12,B,진짜? 어디어디 있어? 대학원 결정할 때 참고해봐야겠다.,
,,,,,,,,,,,,13,A,"고려대, 경희대, 성균관대, 아주대, 중앙대, 동국대 한번 찾아봐.",
,,,,,,,,,,,,14,B,"오, 생각보다 많네~. 많이 선발하나? 나도 학교 사이트 가서 정보 좀 볼게.",
,,,,,,,,,,,,15,A,2025년까지 석사랑 박사 합쳐서 600명 정도 배출한다고 하니까 서두르는 게 좋겠어.,
,,,,,,,,,,,,16,B,너 덕분에 진로에 대해 많이 알게 되었어. 진짜 고마워~!,
063715,0013,여자,40,0123,남자,40,,,,정치,쌍둥이 임신 땐 태아당 100만원씩 지원,1,A,정부가 난임 및 다둥이 임신 맞춤형 지원책을 내놨다는데 뭔지 알아?,
,,,,,,,,,,,,2,B,아니. 아직 못봤는데 어떤 지원책이래?,
,,,,,,,,,,,,3,A,의료비 바우처를 태아 수에 비례해 지급하고 배우자 출산휴가는 최대 3주로 늘린대. 난임시술비 지원은 소득 기준을 폐지해 대상을 넓히고.,
,,,,,,,,,,,,4,B,우리집도 이제 2세 준비해야되는데 좋은소식이네. 바우처는 얼마를 주는거래?,
,,,,,,,,,,,,5,A,"단태아에게 100만 원, 다태아에게 최대 140만 원이 지급됐었는데 앞으로는 태아당 100만 원으로 개선돼 쌍둥이는 200만 원, 세쌍둥이는 300만 원을 받게 된대.",
,,,,,,,,,,,,6,B,그것때문에 세쌍둥이를 낳기는 좀...ㅋㅋ 임신하고 직장살이도 힘들겠어. 임산부정책은 없어?,직장살이
,,,,,,,,,,,,7,A,"임신기 근로시간 단축 신청 기간도 확대돼. 지금은 임신 3개월 이내 혹은 임신 9개월이후에 신청이 가능한데, 쌍둥이는 임신 8개월부터 신청할 수 있도록 근로기준법을 개정 방침이고 세쌍둥이 이상은 임신 7개월부터 단축 근로를 신청할 수 있게 하는 방안도 검토된대.",
,,,,,,,,,,,,8,B,그치 쌍둥이는 일찍 조산하는 경우도 많으니...배우자 출산휴가는?,
,,,,,,,,,,,,9,A,"출산아 수와 무관하게 10일로 통일돼 있었는데, 앞으로는 다둥이가 태어나면 주말 포함 최대 21일로 늘어나.",
,,,,,,,,,,,,10,B,쌍둥이면 좋은소식이 되겠네.ㅎㅎ 그렇지만 임신걱정부터 해야될판. 검진비 지원은 없나?,
,,,,,,,,,,,,11,A,"있어. 여성은 난소기능 검사, 부인과 초음파 검사 등에 최대 10만 원을, 남성은 정액검사 등에 최대 5만 원을 지원해. 이건 내년 시범사업을 거쳐 내후년 전국에 확대 시행한다네",
,,,,,,,,,,,,12,B,요즘엔 임신만 되도 다행인시대라...난임부부도 많은 것 같아 우리도 걱정이다.,
,,,,,,,,,,,,13,A,그러게. 지금은 아이를 낳는것만 해도 애국하는거라잖아,
,,,,,,,,,,,,14,B,나도 신경써서 준비해야겠어. 이렇게 지원이 커지면 좋지,
,,,,,,,,,,,,15,A,응. 잘 될거야. 너무 걱정하지말고,
,,,,,,,,,,,,16,B,그래 꿀팁 줘서 정말 고마워,꿀팁
298224,0048,여자,50,0133,남자,50,,,,정치,고교학점제,1,A,우리 조카 이제 고등학생 되는데 어떤 조언을 해줘야 할지 모르겠어. 뭐 좀 아는 게 있어?,고딩
,,,,,,,,,,,,2,B,지금 중학생이잖아? 그러면 고교학점제에 대해 먼저 알려줘야 할 것 같은데.,중딩
,,,,,,,,,,,,3,A,우리 때하고 다른 게 많아서 참 난감하네. 그 고교학점제가 도대체 뭔데?,1도 모르다
,,,,,,,,,,,,4,B,"고교학점제는 학생들이 자기 진로나 적성에 맞춰 과목을 선택해 학점을 취득하고, 일정 학점을 모으면 졸업을 인정해주는 제도야.",
,,,,,,,,,,,,5,A,대학교에서 수강신청하는 거랑 비슷하다는 건가? 어떻게 진행되는 거야?,대딩
,,,,,,,,,,,,6,B,"학생들이 자신의 학습 계획에 맞춰 과목을 선택하고, 참여 위주의 수업으로 진행된다고.",
,,,,,,,,,,,,7,A,가장 큰 변화가 뭔데?,
,,,,,,,,,,,,8,B,학년에 상관없이 원하는 과목을 들을 수 있다는 점이야.,
,,,,,,,,,,,,9,A,원하는 과목 듣게 되면 쓸데없는 공부 안 해도 되서 좋겠다. 이게 언제부터 시작된 거야?,괜춘
,,,,,,,,,,,,10,B,"올해부터 단계적으로 도입되기 시작했고, 2025년도 고등학교 1학년부터는 전면적으로 시행될 예정이야.",
,,,,,,,,,,,,11,A,예전에 알던 거랑 많이 달라져서 주의할 점이 뭐가 있을까?,
,,,,,,,,,,,,12,B,"이제는 단순히 출석만 잘하는 게 아니라, 필요한 학점을 이수해야만 졸업할 수 있어.",
,,,,,,,,,,,,13,A,"고등학생이 되면 대입이 가장 큰 걱정거리인데, 뭐부터 알아봐야 할까?",
,,,,,,,,,,,,14,B,대학 입시를 위해서는 전공에 필요한 공통과목부터 기본적으로 이수하는 게 중요하겠지.,
,,,,,,,,,,,,15,A,조카한테 정말 유용한 정보가 될 것 같아. 진짜 고맙다.,렬루
,,,,,,,,,,,,16,B,내가 아는 건 여기까지야. 도움이 됐으면 좋겠네. 잘 있어.,
270224,0001,남자,20,0141,여자,20,,,,정치,김영우 전 의원,1,A,헬롱!,헬롱!
,,,,,,,,,,,,2,B,안녕하세요! 어떻게 지내세요?,
,,,,,,,,,,,,3,A,최근 김영우 난 의원이 동대문갑 출마를 결심했다더라고요.,
,,,,,,,,,,,,4,B,레알요? 그래서 이번 총선에서 어떤 역할을 할까요?,레알
,,,,,,,,,,,,5,A,김영우 난 의원은 윤석열 대통령의 국정운영에 도움이 될 것이라고 생각한 것 같아요.,
,,,,,,,,,,,,6,B,그렇군요. 김영우 난 의원은 경험이 많으니까 동대문갑에서 승리할 수 있을까요?,
,,,,,,,,,,,,7,A,그럴 거 같아요. 윤석열 대통령의 득표율이 동대문갑 지역에서 높게 나왔다고 하더라고요.,
,,,,,,,,,,,,8,B,그렇다면 김영우 난 의원의 출마 의지도 강한 것 같아요. 당내 경쟁에서 우선 승리해야 할 것이겠네요.,
,,,,,,,,,,,,9,A,공감붐업. 현재 당협위원장인 허용범 전 국회도서관장과도 경쟁하고 있는 것 같아요.,공감붐업
,,,,,,,,,,,,10,B,그렇다면 김영우 난 의원은 동대문갑 출신이니까 지역 연고를 앞세워 돌파할 수 있을 것 같아요.,
,,,,,,,,,,,,11,A,공감붐업. 김 난 의원은 경희중학교·경희고등학교를 졸업하면서도 동대문갑에 자택이 있는 오랜 연고를 갖고 있어요.,공감붐업
,,,,,,,,,,,,12,B,그렇군요. 김영우 전 의원이 동대문갑에서 승리하면 국회에서 소통 정치를 복원하고 민생을 위해 힘쓸 수 있겠네요.,
,,,,,,,,,,,,13,A,공감붐업. 김 전 의원은 중진 의원으로서 정치 실종이라고 불리는 국회에서 활약하고 싶다고 했어요.,공감붐업
,,,,,,,,,,,,14,B,짜짜 멋진 목표네요. 김영우 난 의원을 응원해봐야겠어요!,짜짜
,,,,,,,,,,,,15,A,"응, 그래요! 김영우 난 의원의 동대문갑 출마가 국정운영에 도움이 되길 바라는 마음으로 응원하겠습니다.",
,,,,,,,,,,,,16,B,나도 그렇게 생각해요. 김영우 난 의원의 활약을 기대해봅시다!,
298055,0033,여자,30,0114,남자,30,,,,정치,"피치, 미국 신용등급 ‘AAA’에서 ‘AA+’로 하향",1,A,"어이, 내가 듣기로는 피치가 미국의 신용등급을 내렸다던데, 얼마나 내렸어?",
,,,,,,,,,,,,2,B,"맞아, AAA에서 AA+로 등급이 내려갔어.",
,,,,,,,,,,,,3,A,그런데 예전에도 미국 신용등급이 내려간 적이 있었나?,
,,,,,,,,,,,,4,B,"그래, 2011년에 S&P가 미국 등급을 AAA에서 AA+로 낮췄었어.",
,,,,,,,,,,,,5,A,"아, 맞아. 그 때 기억나. 그때 미국 주식시장도 엄청 흔들렸었지?",
,,,,,,,,,,,,6,B,"응, 그때 미국 주식시장이 15% 이상 떨어졌어.",
,,,,,,,,,,,,7,A,와 진짜 충격이네... 이번에도 금융시장이 불안해지고 우리나라에도 영향이 가겠다?,멘붕
,,,,,,,,,,,,8,B,근데 이번엔 전문가들이 상황을 다르게 보는 것 같아. 신용등급이 낮아졌다 해도 투자자들이 미국 국채의 가치를 의심하지 않거든.,
,,,,,,,,,,,,9,A,그래? 근데 왜 투자자들이 가치가 떨어졌다고 느끼지 않는 거야?,
,,,,,,,,,,,,10,B,"2011년에 등급이 떨어졌을 때도 신용 시장의 영향이 한국은 3개월, 미국은 2개월 정도만 갔어. 투자자들이 그 때를 사 buying chance로 보고 배웠기 때문에 크게 동요하지 않는 거야.",
,,,,,,,,,,,,11,A,알겠네. 근데 피치가 왜 미국 신용등급을 낮췄어?,
,,,,,,,,,,,,12,B,"여러 가지 이유가 있는데, 그 중 하나는 미국 정치권이 부채 한도 문제로 싸우다가 마지막 순간에 겨우 해결하는 모습이 반복되어서 다른 나라들과 비교해 지배구조가 악화됐다고 본 거야.",
,,,,,,,,,,,,13,A,그렇군. 근데 부채 한도 문제로 의회가 싸울 때 피치가 신용등급 전망을 발표하지 않았어?,
,,,,,,,,,,,,14,B,"응, 그랬어! 5월에 신용등급 전망을 '부정적'으로 두었다가 이번에 등급을 내리면서 전망을 '안정적'으로 바꿨지.",
,,,,,,,,,,,,15,A,"아하, 알겠어. 나 테슬라 주식에 올인했는데 뉴욕 증시가 크게 흔들리지 않았으면 좋겠다...",영끌
,,,,,,,,,,,,16,B,"걱정 마, 괜찮을 거야 ㅎㅎ. 나중에 또 궁금한 게 있으면 언제든지 물어봐. 나 밥 먹으러 가야겠다. 다음에 또 얘기하자!",
298391,0056,여자,40,0129,남자,40,,,,정치,짝퉁 판매 금지법 발의,1,A,"야, 이번에 온라인으로 주문한 가방이 가짜 같아서 속상해.",힝구리퐁퐁
,,,,,,,,,,,,2,B,"에이, 진짜? 어제 뉴스에서 가짜 상품 팔지 못하게 하는 법안이 나왔다고 하던데. 너처럼 피해본 사람들이 많나 봐.",
,,,,,,,,,,,,3,A,가짜 상품 판매 금지 법안이라고? 그런 법이 생겼어?,
,,,,,,,,,,,,4,B,"맞아, 정확히는 '상표법 일부 개정 법률안'이라고 해. 만약에 네가 네이버 쇼핑이나 쿠팡 같은데서 산 물건이 가짜면, 그 플랫폼이 책임져야 하는 내용이야.",
,,,,,,,,,,,,5,A,"오, 그런 거 좋다. 가짜 상품이 얼마나 많길래 법까지 만들었지?",
,,,,,,,,,,,,6,B,생각보다 훨씬 많아서 법이 필요한 상황이야.,
,,,,,,,,,,,,7,A,정말? 얼마나 많길래?,
,,,,,,,,,,,,8,B,특허청 조사 결과에 따르면 2019년부터 2022년까지 온라인 시장에서 거래된 가짜 상품이 41만 개가 넘는다고 해.,
,,,,,,,,,,,,9,A,"와, 그러면 내가 좋아하는 물건들 중에도 가짜가 있을 수 있겠네.",박박;최애템
,,,,,,,,,,,,10,B,그럴 수도 있지. 하지만 진짜인지 가짜인지는 알 수 없지.,킹리적 갓심
,,,,,,,,,,,,11,A,인터넷에서 판매되는 제품들이 가짜인지 아닌지 제대로 감시해야 하지 않겠어?,
,,,,,,,,,,,,12,B,"맞아, 개정된 법에는 온라인 쇼핑몰들이 상표권이나 전용사용권 같은 지식재산권을 침해하는 일이 없는지 꼼꼼히 살펴보는 의무가 들어있어.",
,,,,,,,,,,,,13,A,그럼 그 감시 의무를 제대로 안 지키면 어떻게 되는 거야?,
,,,,,,,,,,,,14,B,통신판매중개업자가 법적 의무를 이행하지 않으면 최대 1000만 원까지 과태료를 매길 수 있대.,
,,,,,,,,,,,,15,A,남의 노력으로 만든 제품을 함부로 쓰는 건 정말 안 되는 일이야.,에바참치
,,,,,,,,,,,,16,B,"맞아, 믿고 구매할 수 있으면 정말 좋겠어.",
298465,0002,여자,20,0109,남자,20,,,,정치,짝퉁 판매 금지법 발의,1,A,"야, 최근에 네이버 스마트스토어에서 구입한 명품이 가짜 같아서 빡치네.",짱나다
,,,,,,,,,,,,2,B,"어머, 진짜야? 고심 끝에 구매했을 텐데 안타깝다.",
,,,,,,,,,,,,3,A,"충동구매 했는데, 좀 더 신중하게 봐볼걸 그랬어.",지름신
,,,,,,,,,,,,4,B,그런데 뉴스에서 봤는데 가짜 상품 판매를 금지하는 법안이 나온다면서?,
,,,,,,,,,,,,5,A,그 가짜 판매 금지법이 무슨 내용이야?,
,,,,,,,,,,,,6,B,오픈마켓에서 가짜 상품을 팔면 중개 사이트도 책임져야 한대.,
,,,,,,,,,,,,7,A,그만큼 가짜 상품이 많아서 그런 법이 생긴 거야?,
,,,,,,,,,,,,8,B,2019년부터 2022년 8월까지 온라인에서 거래된 가짜 상품이 41만 개가 넘어.,
,,,,,,,,,,,,9,A,"와, 진짜 많네ㅋㅋ. 그 상품들 대부분 온라인 마켓에서 팔린 거야?",
,,,,,,,,,,,,10,B,"응, 주로 네이버, 쿠팡, 11번가 같은 대형 오픈마켓에서 많이 거래됐다고 하더라.",
,,,,,,,,,,,,11,A,그럼 가짜 상품 판매하다 걸리면 어떻게 되는 건데?,
,,,,,,,,,,,,12,B,특허청에서 판매 중개업체에 통보했는데도 아무런 조치를 안 하면 1000만 원 이하의 벌금을 매긴대.,
,,,,,,,,,,,,13,A,이런 법이 생겨서 정말 다행이야. 인터넷으로 산 게 가짜였던 적이 여러 번 있었거든.,
,,,,,,,,,,,,14,B,"맞아, 법이 생기면 가짜 상품 판매가 좀 줄어들지도 모르지.",
,,,,,,,,,,,,15,A,그랬으면 좋겠어. 소비자가 피해를 보면 보상도 받을 수 있게 법이 추가되면 더 좋겠다.,
,,,,,,,,,,,,16,B,정말 그랬으면 좋겠다. 앞으로 법이 어떻게 바뀔지 계속 주목해봐야겠다.,
270249,0001,남자,20,0145,여자,20,,,,정치,김건희 여사,1,A,오늘 제주 은갈치 축제 어땠어?,
,,,,,,,,,,,,2,B,진짜 신기했어! 영상 보면서 너무 재밌었어 ㅋㅋ,진짜
,,,,,,,,,,,,3,A,김건희 여사도 축사하고 참석했대,
,,,,,,,,,,,,4,B,김건희 여사 짜짜 대단해 ㅠㅠ,짜짜
,,,,,,,,,,,,5,A,마좌 그리고 해녀 어업인들과도 만났대,마좌
,,,,,,,,,,,,6,B,해녀들도 고생 많이 했을 텐데 대단내!,대단내!
,,,,,,,,,,,,7,A,맞아 김건희 여사도 해녀들의 노고를 칭찬했어,맞아
,,,,,,,,,,,,8,B,해녀들은 우리 문화를 지켜주는 중요한 사람들이지,
,,,,,,,,,,,,9,A,마좌 그래서 김건희 여사가 해녀의 가치와 소중함을 언급했어,마좌;와
,,,,,,,,,,,,10,B,레알 멋지다! 김건희 여사님 덕분에 해녀들에 대해 알게 되었어,레알
,,,,,,,,,,,,11,A,그리고 김건희 여사는 반려해변 정화 활동도 했대,
,,,,,,,,,,,,12,B,환경 보호에도 관심이 많은 모양이야,
,,,,,,,,,,,,13,A,맞아 김건희 여사는 환경 보호에도 노력하고 있어,맞아
,,,,,,,,,,,,14,B,김건희 여사의 행동을 보면 렬루 레게노다는 생각이 들어,레게노;렬루;레게노다
,,,,,,,,,,,,15,A,그래서 김건희 여사는 해양동물 보호 단체들과도 간담회를 했대,
,,,,,,,,,,,,16,B,김건희 여사는 레알 많은 일을 하고 있네! 레게노다,레게노;레알;레게노다
298459,0018,여자,20,0110,남자,20,,,,정치,이탈리아 ‘횡재세’ 부과,1,A,이제 우리나라에도 곧 횡재세 도입될 날이 가까워진 것 같아.,
,,,,,,,,,,,,2,B,"횡재세가 뭔지 처음 들어보는데, 설명해 줄 수 있어?",
,,,,,,,,,,,,3,A,"예를 들자면, 기름 값이 올라서 정유 회사들이 엄청난 이익을 봤다 치면, 그 초과된 수익에 세금을 매기자는 정부의 생각이야.",
,,,,,,,,,,,,4,B,"음, 근데 우리나라에서 실제로 적용될까 싶은데?",
,,,,,,,,,,,,5,A,"나도 그렇게 생각해. 하지만 이탈리아가 횡재세를 도입할 거라고 하니까, 우리나라에서도 이야기가 나오는 것 같아.",
,,,,,,,,,,,,6,B,이탈리아는 어떻게 진행할 예정인데 우리나라에서도 관심을 가지게 된 거야?,
,,,,,,,,,,,,7,A,이탈리아 정부가 일년 동안 은행이나 대출 기관이 번 초과 이익의 40%를 세금으로 가져갈 거라고 발표했어. 일회성이긴 하지만 40%면 정말 많은 양이지.,
,,,,,,,,,,,,8,B,"와, 40%면 정말 많네. 그렇지만 세금으로 모인 돈을 어떻게 쓰느냐가 더 중요할 것 같아.",
,,,,,,,,,,,,9,A,"맞아, 살비니 부총리가 그 횡재세로 모인 돈으로 주택담보대출을 가진 사람들의 이자를 대신 내주겠다고 했대. 거의 2조8000억원 정도 될 거라고.",킹정
,,,,,,,,,,,,10,B,그 사용처 꽤 괜찮은 것 같은데? 우리나라도 이런 제도가 생기면 좋겠다.,
,,,,,,,,,,,,11,A,"그치만 자본주의 사회에서는 좀 맞지 않는 것 같기도 해... 손해 볼 때는 도와주지 않으면서, 이익이 날 때는 세금 내라니까, 공정성에 문제가 있어 보여.",
,,,,,,,,,,,,12,B,"그 말에도 동의해. 횡재세 때문에 은행들의 주가도 떨어졌겠다, 어땠어?",
,,,,,,,,,,,,13,A,"맞아, 이탈리아 은행들의 주가가 하루에 10%씩 떨어졌어.",
,,,,,,,,,,,,14,B,은행 주식 투자 위험해 보인다...,
,,,,,,,,,,,,15,A,"그럴 수밖에, 이익이 많이 나도 정부 세금을 더 많이 내야 하니까 주주들 배당은 줄어들겠지.",
,,,,,,,,,,,,16,B,정치가 참 복잡하네... 우리나라도 횡재세 도입 여부를 주의 깊게 봐야겠어.,
,,,,,,,,,,,,17,A,복잡한 건 신경 쓰지 말고 살자는 말도 있잖아. 너무 걱정하지 마~,복세편살
,,,,,,,,,,,,18,B,알았어ㅎㅎ. 오늘 좋은 정보 알려줘서 고마워!,
,,,,,,,,,,,,19,A,천만에. 너도 오늘 하루 잘 보내~,
298400,0047,여자,30,0114,남자,30,,,,정치,고교학점제,1,A,요새 자식들 키우기가 참 벅차더라고.,
,,,,,,,,,,,,2,B,맞아맞아. 알아둬야 할 정보가 태산이야.,
,,,,,,,,,,,,3,A,정말. 교육 과정도 제대로 숙지해야 할 것 같아.,
,,,,,,,,,,,,4,B,그래. 나도 새로 바뀐 교육 과정 좀 봤어.,킹정
,,,,,,,,,,,,5,A,"그게 뭐더라, 고등학교 학점제로 바뀐 거 말이지? 그게 도대체 뭐야?",
,,,,,,,,,,,,6,B,학생들이 스스로 과목을 골라서 수강하는 시스템이야.,
,,,,,,,,,,,,7,A,"아, 마치 대학교 처럼? ㅋㅋ 그래서 졸업 기준도 달라진 거야?",
,,,,,,,,,,,,8,B,"응, 맞아. 졸업하려면 일정 학점을 채워야 해. 최소 192학점은 있어야 돼.",
,,,,,,,,,,,,9,A,그렇구나. 그런데 그 학점에 교외 활동도 포함되는 거야?,
,,,,,,,,,,,,10,B,"응, 그래. 창의적 체험, 진로 탐색, 동아리 활동, 봉사 활동 등등 학점에 다 들어가.",
,,,,,,,,,,,,11,A,그런데 골라서 듣는다고 했는데 필수 과목들도 있어?,
,,,,,,,,,,,,12,B,"물론이지. 국어, 영어, 수학은 계속 들어야 하는 필수 과목들이야.",당근
,,,,,,,,,,,,13,A,수학은 여전히 필수구나. 나 문과인데 수학은 진짜 싫었어.,
,,,,,,,,,,,,14,B,어쨌든 너도 잘 알아보라구.,
,,,,,,,,,,,,15,A,"응, 알겠어. 2년 후에 고등학교 보내야 하니까.",
,,,,,,,,,,,,16,B,그래그래. 미리미리 잘 알아두는 게 좋겠다.,
298143,0047,여자,30,0113,남자,30,,,,정치,어촌신활력증진사업' 대상지 65곳 선정,1,A,이번에 애들이랑 삽시도에 놀러 갔어. ㅋㅋ,
,,,,,,,,,,,,2,B,보령 말하는 거야? ㅋㅋ 나도 그쪽 자주 가. 일몰이 진짜 멋져. ㅠㅠ,농협은행
,,,,,,,,,,,,3,A,"유명한 곳은 아니지만, 편하게 즐기기에 좋더라.",핫플
,,,,,,,,,,,,4,B,"맞아, 나도 거기서 바지락 잡으러 갔었단 말이야. ㅋㅋ",
,,,,,,,,,,,,5,A,"그런데 들었어? 거기가 이제 개발 된다던데, 어떤 정부 프로젝트에 착수했대?",
,,,,,,,,,,,,6,B,최근에 삽시도가 정부의 어촌 신활력 프로젝트에 포함되었어. ㅋㅋ 그래서 관광 명소로 개발할 계획이래.,
,,,,,,,,,,,,7,A,어촌 신활력 프로젝트가 뭐야?,
,,,,,,,,,,,,8,B,"어촌 지역에 경제적, 생활적, 안전 인프라를 구축하고 활력을 불어넣기 위해 5년 간 30개 어촌에 삼조 원을 쏟아붓는 거야.",
,,,,,,,,,,,,9,A,"와, 정말 대규모 사업이네. ㅋㅋ 삽시도엔 얼마나 투자되는 거야?",
,,,,,,,,,,,,10,B,"어촌 경제 활성화를 위한 플랫폼 사업이 진행될 예정인데, 총 사업비가 297억 원이래.",
,,,,,,,,,,,,11,A,알겠어. 주요 사업 계획엔 뭐가 포함돼 있지?,
,,,,,,,,,,,,12,B,"삽시 수산 복합단지, 청년 주택단지, 국민 여가 캠핑장 개발 등이 포함되어 있어.",
,,,,,,,,,,,,13,A,"오, 그럼 관광객도 많아지고 일자리도 생기겠네.",
,,,,,,,,,,,,14,B,응응. 조용한 삽시도도 좋지만 관광시설이 잘 갖춰지면 더 좋겠지.,넘나
,,,,,,,,,,,,15,A,그치. 유명해져서 숙박업소도 많이 생기면 좋겠어.,
,,,,,,,,,,,,16,B,"그러게, 삽시도가 바뀌기 전에 다시 한 번 가보자. ㅎㅎ",
077319,0002,여자,30,0116,남자,30,,,,정치,정부 집중 호우 특별재난 지역 주민에 건보료 최대 50%경감,1,A,올해 비가 정말 많이 왔잖아. 너희 지역에도 많이 온 것 같은데 피해는 없었어?,
,,,,,,,,,,,,2,B,"ㅇㅇ 난 괜찮았는데, 친하게 지내는 친구네가 좀 힘들어해서 걱정이 많이 되네.",
,,,,,,,,,,,,3,A,에구 맴찢이겠네ㅜ. 그래도 이번에 정부에서 집중호우 피해 지역 주민들을 위해서 좋은 정책을 내놨던데 알고 있어?,맴찢
,,,,,,,,,,,,4,B,그래? 나 잘 몰랐어. 어떤 정책인데?,
,,,,,,,,,,,,5,A,특별재난지역으로 선포된 집중호우 피해 지역 주민들에게 건강보험료를 경감해 주기로 했대.,
,,,,,,,,,,,,6,B,와 진짜로? 레알 좋은 소식이다. 얼마나 경감해주는 거야?,레알
,,,,,,,,,,,,7,A,지역가입자면 피해 정도에 따라서 최대 6개월동안 보험료가 30~50% 경감 돼.,
,,,,,,,,,,,,8,B,피해 정도는 어떻게 구분하는 건지도 알아?,
