대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,10,B,그럼 더 많은 사람들이 빈방을 공유하면 활기차고 행복한 삶을 즐길 수 있겠네,
,,,,,,,,,,,,11,A,맞아! 빈방을 열면 두 번째 청춘이 시작되는 거야,
,,,,,,,,,,,,12,B,렬루다가 대단한 아이디어인 것 같아,렬루
,,,,,,,,,,,,13,A,에어비앤비는 항상 새로운 시도를 해서 좋은 변화를 가져오는 것 같아,
,,,,,,,,,,,,14,B,그래서 에어비앤비가 성공한거지,
,,,,,,,,,,,,15,A,"맞아! 에어비앤비는 여행, 관광 및 명소 분야에서 큰 영향을 미치고 있어",
,,,,,,,,,,,,16,B,에어비앤비는 렬루다가 멋진 서비스야,렬루
095951,0075,남자,20,0150,여자,20,,,,"여행, 관광 및 명소",내 나라 여행박람회,1,A,헬롱! 내 나라 여행박람회 가볼래?,
,,,,,,,,,,,,2,B,와! 그거 언제야?,
,,,,,,,,,,,,3,A,16일부터 19일까지야. 동대문디자인플라자에서 열려!,
,,,,,,,,,,,,4,B,짜짜? 그럼 나도 가야겠다!,짜짜
,,,,,,,,,,,,5,A,너무 굿굿! 여행하고 싶었는데 이번에 기회가 생겼어.,
,,,,,,,,,,,,6,B,나도 코로나 때문에 여행 못 다녀서 너무 아쉬웠어.,
,,,,,,,,,,,,7,A,그래서 이번에는 내 나라 여행으로 즐거움을 찾아볼까 해.,
,,,,,,,,,,,,8,B,좋은 생각이야! 어떤 걸 볼 수 있을까?,
,,,,,,,,,,,,9,A,박람회에서는 지역의 다양한 관광자원을 소개하고 연계 관광상품을 판매하고 있대.,
,,,,,,,,,,,,10,B,그럼 우리도 다양한 관광상품을 구경하고 사볼 수 있겠네!,
,,,,,,,,,,,,11,A,맞아! 그리고 문화관광축제도 가상으로 체험할 수 있다고 해.,
,,,,,,,,,,,,12,B,가상으로 체험해도 재미있을 것 같아!,
,,,,,,,,,,,,13,A,"그리고 여행사, 호텔, 관광벤처가 자신들의 상품을 홍보하고 특가로 판매한대.",
,,,,,,,,,,,,14,B,특가로 판매하는 건 킹갓인데 어떤 상품이 있을까?,킹갓
,,,,,,,,,,,,15,A,여행 기념품과 중고 여행용품도 판매한다고 하니까 꼭 들려봐야겠어!,
,,,,,,,,,,,,16,B,알겠어! 그럼 내 나라 여행박람회에서 만나자!,
228888,0000,남자,10,0143,여자,20,,,,"여행, 관광 및 명소",공룡 주립공원,1,A,와 공룡 주립공원 가본 적 있어?,
,,,,,,,,,,,,2,B,"응, 가봤는데 엄청 쩔더라",쩔다
,,,,,,,,,,,,3,A,짜짜? 어떤 공룡들이 있었어?,짜짜
,,,,,,,,,,,,4,B,"알로사우루스, 트리케라톱스, 벨로시라프토르 같은 공룡들이 있었어",
,,,,,,,,,,,,5,A,와 머박이네ㅋㅋ 화석도 많이 발굴됐을 거야,머박
,,,,,,,,,,,,6,B,"응, 400개 이상의 해골이 발굴됐대",
,,,,,,,,,,,,7,A,"레알루다가 대단해, 어떤 모양의 지형이었어?",레알
,,,,,,,,,,,,8,B,"돌기둥이 많이 있었고, 특이한 모양이었어",
,,,,,,,,,,,,9,A,찾아다니면서 길을 잃을 수도 있겠다,
,,,,,,,,,,,,10,B,그래도 가이드 투어나 셀프 가이드 트레일이 있으니 걱정 마,
,,,,,,,,,,,,11,A,"아, 그럼 캠핑도 할 수 있겠구나",
,,,,,,,,,,,,12,B,"응, 200개가 넘는 캠핑 사이트가 있어",
,,,,,,,,,,,,13,A,와 진짜 다양한 활동이 가능하겠다,
,,,,,,,,,,,,14,B,ㅇㅇ 대자연에서 즐거운 시간 보내자,ㅇㅇ
,,,,,,,,,,,,15,A,너무 굿굿 일정 잡아서 다시 가야겠어,
,,,,,,,,,,,,16,B,"응, 나도 또 가고 싶어",
094603,0074,남자,20,0148,여자,20,,,,"여행, 관광 및 명소",몬트리올 국제 재즈 페스티벌,1,A,최근 여행자들은 취향저격 여행을 선호해,
,,,,,,,,,,,,2,B,그래! 나도 그렇게 여행하고 싶어,
,,,,,,,,,,,,3,A,그럼 캐나다 몬트리올을 추천해!,
,,,,,,,,,,,,4,B,몬트리올? 뭐가 좋아?,
,,,,,,,,,,,,5,A,몬트리올에는 몬트리올 국제 재즈 페스티벌이 개최돼,
,,,,,,,,,,,,6,B,재즈 페스티벌? 짜짜 대단하겠다,짜짜
,,,,,,,,,,,,7,A,맞아! 세계에서 가장 큰 재즈 페스티벌이래,
,,,,,,,,,,,,8,B,머박! 그럼 뮤지션들이 많이 올 거야?,머박
,,,,,,,,,,,,9,A,"응, 30개국에서 온 3000명의 거장들이 참여해",
,,,,,,,,,,,,10,B,짜짜 레게노다! 날짜는 언제야?,레게노;짜짜
,,,,,,,,,,,,11,A,6월 29일부터 7월 8일까지 10일간이야,
,,,,,,,,,,,,12,B,글쿠나! 그럼 다른 이벤트도 있을까?,글쿠나
,,,,,,,,,,,,13,A,그 외에도 음악과 축제가 많이 열려,
,,,,,,,,,,,,14,B,음악과 축제를 사랑하는 사람들에겐 레알루다가 좋겠다,레알
,,,,,,,,,,,,15,A,맞아! 음악 매니아가 아니어도 즐길 수 있어,
,,,,,,,,,,,,16,B,몬트리올 국제 재즈 페스티벌 가보고 싶어!,
069503,0085,남자,20,0141,여자,20,,,,"여행, 관광 및 명소",호텔,1,A,호텔 조식이 최고야!,
,,,,,,,,,,,,2,B,그래! 호텔 조식은 레알루다가 맛있지,레알
,,,,,,,,,,,,3,A,나는 항상 조식 이용권을 사,
,,,,,,,,,,,,4,B,나도 그래! 조식 이용권이 최고야,
,,,,,,,,,,,,5,A,조식 메뉴도 다양하고 풍성해,
,,,,,,,,,,,,6,B,맞아! 호텔 조식은 다른 음식과는 다르지,
,,,,,,,,,,,,7,A,그래서 호텔 조식은 호캉스 시 가장 선호하는 서비스래,
,,,,,,,,,,,,8,B,실외 수영장 이용권보다도 호텔 조식을 더 좋아해,
,,,,,,,,,,,,9,A,호텔들도 조식 메뉴를 강화하고 있대,
,,,,,,,,,,,,10,B,그래서 더 많은 사람들이 호텔 조식을 즐기는 거지,
,,,,,,,,,,,,11,A,조식 메뉴를 다양하게 개발하면 좋을 것 같아,
,,,,,,,,,,,,12,B,맞아! 다양한 취향을 아우르는 요리가 필요해,
,,,,,,,,,,,,13,A,파라다이스호텔 부산은 MZ세대를 겨냥한 조식 메뉴를 선보였대,
,,,,,,,,,,,,14,B,MZ세대는 맛있는 음식을 좋아하니까 호텔 조식이 인기 있을 것 같아,
,,,,,,,,,,,,15,A,호텔 조식은 짜짜 특별한 경험이야,짜짜
,,,,,,,,,,,,16,B,맞아! 다음에 또 호텔 조식을 먹으러 가자,
227048,0000,남자,10,0001,여자,20,,,,"여행, 관광 및 명소",유나이티드항공,1,A,한국여행을 좋아해?,
,,,,,,,,,,,,2,B,"응, 너도?",
,,,,,,,,,,,,3,A,그럼 유나이티드항공은 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,4,B,유나이티드항공은 한국인의 여행욕구를 알아차리고 운영하고 있어.,
,,,,,,,,,,,,5,A,그래? 어떤 장점이 있어?,
,,,,,,,,,,,,6,B,"유나이티드항공의 Stop over 서비스가 좋아. 바로 가면 바보, 거쳐 가면 프로 여행러라고 하더라.",
,,,,,,,,,,,,7,A,글쿠나. 그럼 북극성도 보고 싶어.,글쿠나
,,,,,,,,,,,,8,B,United Polaris business class에서 북극성을 볼 수 있어. 레알 멋지더라.,레알
,,,,,,,,,,,,9,A,한국에서는 어떻게 이용할 수 있어?,
,,,,,,,,,,,,10,B,유나이티드항공은 한국에 취항한 지 오래됐어. 한국인의 여행욕구를 알아차려서 좋은 서비스를 제공하고 있어.,
,,,,,,,,,,,,11,A,그래서 유나이티드항공의 역할과 장점이 뭐임?,
,,,,,,,,,,,,12,B,"유나이티드항공은 동아시아 시장에서 역할이 크고, 한국 취항 역사도 깊어. 그리고 Layover를 즐길 수 있는 기회도 많이 줘.",
,,,,,,,,,,,,13,A,글쿠나. 나도 유나이티드항공으로 여행해봐야겠다.,글쿠나
,,,,,,,,,,,,14,B,그럼 한번 츄라이해봐. 유나이티드항공의 서비스를 200% 즐겨봐.,츄라이하다
,,,,,,,,,,,,15,A,그래. 고마워!,
,,,,,,,,,,,,16,B,별말씀을요. 즐거운 여행 되길 바래!,
009914,0001,여자,30,0117,남자,30,,,,"여행, 관광 및 명소",전주 한옥마을 '왕과의 산책',1,A,주말에 뭐 하느라 그렇게 바빴던 거야? 늦게까지 연락이 안되더라!,
,,,,,,,,,,,,2,B,"아아, 나 본가 내려갔다가 올라오는 길에 전주 여행 좀 하고 옴ㅎ",
,,,,,,,,,,,,3,A,너 전주 자주 가는 거 아냐? 아직도 볼 게 남았어?ㅎㅎ,
,,,,,,,,,,,,4,B,"아, 이번에는 왕과의 산책 하려고 다녀왔지!ㅋ",
,,,,,,,,,,,,5,A,왕과의 산책은 또 뭐임?,
,,,,,,,,,,,,6,B,밤 시간에 역사 해설 들으면서 경기전 산책하는 거야. 거기에 약간 연극 같은 요소도 가미되어 있어서 너무 가고 싶었거든!,
,,,,,,,,,,,,7,A,연극 같은 요소라는 게 무슨 뜻이야?,
,,,,,,,,,,,,8,B,음.. 조선시대 캐릭터들이 경기전 곳곳에 npc처럼 기다리다가 다가가면 연극처럼 해설해줘,
,,,,,,,,,,,,9,A,오ㅋㅋ 꿀잼각이다! 그럼 예매하고 다녀온 거?,꿀잼각
,,,,,,,,,,,,10,B,ㅇㅇ 회당 선착순 100명이라 11번가에서 미리 예매하고 다녀왔어. 가격은 1만원임.,
,,,,,,,,,,,,11,A,나도 다음주 금요일에 지방 내려가는 일정 있는데 시간 되면 들려볼까?,
,,,,,,,,,,,,12,B,ㄴㄴ 이거 매주 토요일에만 하는 거야. 시간은 저녁 8시.,
,,,,,,,,,,,,13,A,까비.. 하루 더 있을 수 있나 봐야겠다. 보는데 시간은 얼마나 걸려?,까비
,,,,,,,,,,,,14,B,"1시간 30분 정도 걸리더라. 그리고 당일 환불은 안되는데, 기상청 예보 기준으로 5mm이상 예보되면 취소된대. 요즘 비가 자주오니까 참고해.",
,,,,,,,,,,,,15,A,오 그래? 꿀정보군! 체험 같은 것도 있어?,
,,,,,,,,,,,,16,B,"ㅇㅇ 들고 다닐 수 있도록 처음에 등 만들기 체험을 해. 종이를 접어서 만드는 건데, 쉽고 재밌었음ㅋ 여튼 10월 28일까지니까 그 전에 함 다녀오는 거 강추!",강추
,,,,,,,,,,,,17,A,찾아보니까 경기전 원래 6시까지 밖에 못 들어 가는데 해진 후에 들어갈 수 있다는 거 자체가 매력있네ㅋ 나도 꼭 기회를 기회를 만들어서 가보겠음!,
,,,,,,,,,,,,18,B,ㅇㅇ 너도 다녀와서 후기 알려줘~,
245099,0001,남자,20,0141,여자,20,,,,"여행, 관광 및 명소",제천시,1,A,이번 주말에 어디 가볼까?,
,,,,,,,,,,,,2,B,청풍호반케이블카 타러 제천가자!,
,,,,,,,,,,,,3,A,청풍호반케이블카는 뭐임?,
,,,,,,,,,,,,4,B,산 위로 올라가면서 경치를 구경할 수 있는 케이블카야!,
,,,,,,,,,,,,5,A,음.. 그럼 옥순봉 출렁다리도 고고싱!,고고싱
,,,,,,,,,,,,6,B,출렁다리에서 바람 쐬면 기분 좋을 것 같아!,
,,,,,,,,,,,,7,A,그리고 제천시에는 야영장도 많이 있어!,
,,,,,,,,,,,,8,B,야영장에서 캠프파이어를 지킬 수 있을 것 같아!,
,,,,,,,,,,,,9,A,"제천시는 야영장도 많고, 자연 경관도 아름다워!",
,,,,,,,,,,,,10,B,그래서 제천시가 휴식과 함께하는 여행을 슬로건으로 하고 있대!,
,,,,,,,,,,,,11,A,제천시로 가면 접근성도 좋아서 편하게 갈 수 있겠다!,
,,,,,,,,,,,,12,B,맞아! 철도교통의 중심점이라서 대중교통으로도 쉽게 갈 수 있어!,
,,,,,,,,,,,,13,A,자가용으로도 갈 수 있는 고속도로도 지나가더라고!,
,,,,,,,,,,,,14,B,제천시는 산림이 많아서 자연 경관도 굿굿!,
,,,,,,,,,,,,15,A,산림자원이 수려한 곳에서 휴식을 취하면 좋겠다!,
,,,,,,,,,,,,16,B,그래! 제천시는 렬루다가 멋진 여행지야!,렬루
101136,0078,여자,20,0105,남자,20,,,,"여행, 관광 및 명소",핑크퐁 대탐험,1,A,핑크퐁 대탐험 GBJG!,GBJG
,,,,,,,,,,,,2,B,오 굿굿! 어디서 할 거야?,
,,,,,,,,,,,,3,A,서울에 있는 5개 공원에서 해!,
,,,,,,,,,,,,4,B,핑크퐁이 직접 나오는 거야?,
,,,,,,,,,,,,5,A,응! 핑크퐁과 같이 대탐험 할 수 있어,
,,,,,,,,,,,,6,B,와 짜짜 신나겠다! 언제 가자?,짜짜
,,,,,,,,,,,,7,A,10월 5일부터 11월 6일까지야,
,,,,,,,,,,,,8,B,그럼 다음 주에 가자!,
,,,,,,,,,,,,9,A,굿굿! 어떤 공원부터 가볼까?,
,,,,,,,,,,,,10,B,보라매공원이랑 북서울꿈의숲이 좋을 것 같아,
,,,,,,,,,,,,11,A,그래! 그리고 서울창포원도 GBJG,GBJG
,,,,,,,,,,,,12,B,서울숲과 영등포공원도 가야지,
,,,,,,,,,,,,13,A,응! 다섯 공원을 모두 순회하자,
,,,,,,,,,,,,14,B,핑크퐁 대탐험 기대돼!,
,,,,,,,,,,,,15,A,우리가 가는 공원들에는 핑크퐁 조형물도 있을 거야,
,,,,,,,,,,,,16,B,사진 찍으면서 재밌게 놀자!,
101145,0078,여자,20,0104,남자,20,,,,"여행, 관광 및 명소",합천,1,A,합천에 가볼까?,
,,,,,,,,,,,,2,B,합천? 뭐가 있어?,
,,,,,,,,,,,,3,A,합천은 합천돼지국밥이 핫해!,핫해
,,,,,,,,,,,,4,B,돼지국밥? 맛있겠다!,
,,,,,,,,,,,,5,A,그리고 민물 매운탕과 메기찜도 있어!,
,,,,,,,,,,,,6,B,음식들이 푸짐하고 맛있겠다!,
,,,,,,,,,,,,7,A,맞아! 그리고 합천막걸리도 핫해!,핫해
,,,,,,,,,,,,8,B,막걸리도 마시면서 맛있는 음식을 먹으면 완내스야!,완내스
,,,,,,,,,,,,9,A,맞아! 그리고 합천한과와 송기떡도 짱맛임!,짱맛
,,,,,,,,,,,,10,B,한과와 떡도 먹어보고 싶다!,
,,,,,,,,,,,,11,A,합천은 자연도 아름다워. 산 좋고 물 좋아!,
,,,,,,,,,,,,12,B,힐링하기 딱 좋은 곳인가봐!,
,,,,,,,,,,,,13,A,맞아! 여름에 시원한 국수와 수육도 먹을 수 있어!,
,,,,,,,,,,,,14,B,국수와 수육도 먹으면서 여름을 즐기자!,
,,,,,,,,,,,,15,A,그래! 합천으로 놀러가자!,
,,,,,,,,,,,,16,B,응! 합천으로 떠나자!,
099487,0077,여자,20,0104,남자,20,,,,"여행, 관광 및 명소",트래블러 리뷰 어워즈,1,A,와! 부킹닷컴이 트래블러 리뷰 어워즈를 발표했대!,
,,,,,,,,,,,,2,B,짜짜? 어떤 기준으로 수상자를 결정했어?,짜짜
,,,,,,,,,,,,3,A,"숙박, 렌터카, 공항 택시 등 여행 서비스를 제공한 숙소와 교통 서비스 파트너들이 수상했대.",
,,,,,,,,,,,,4,B,그래서 몇 개의 숙소와 교통 서비스 파트너가 수상했어?,
,,,,,,,,,,,,5,A,114만 7344개의 숙소와 교통 서비스 파트너가 수상했대!,
,,,,,,,,,,,,6,B,머박! 렬루다가 많이 수상했네!,머박;렬루
,,,,,,,,,,,,7,A,그래! 부킹닷컴은 수상 결과를 토대로 만족스러운 숙박을 결정하는 필수 조건도 알려줬어.,
,,,,,,,,,,,,8,B,그럼 어떤 조건이 가장 중요한 거야?,
,,,,,,,,,,,,9,A,지난 한 해 동안 여행객들이 가장 우선시한 조건은 직원 응대와 청결도 그리고 위치래.,
,,,,,,,,,,,,10,B,"그럼 수상한 숙박업체들은 직원 응대, 청결도, 위치에서 좋은 점수를 받았다는 거지?",
,,,,,,,,,,,,11,A,"맞아! 여행자들이 숙박 후에 다양한 카테고리에 대해 평가할 때 직원 응대, 청결도, 위치에서 좋은 점수를 줬대.",
,,,,,,,,,,,,12,B,글쿠나. 요즘은 보건과 위생에 대한 관심이 높아져서 청결도가 중요한 요소가 되었겠다.,글쿠나
,,,,,,,,,,,,13,A,맞아! 수상 숙소의 평균 청결도 점수는 비수상 숙소의 평균 점수에 비해 17%나 높았대.,
,,,,,,,,,,,,14,B,와! 청결도가 숙소를 결정하는 데에 중요한 차별화 요소라는 걸 알 수 있겠다.,
,,,,,,,,,,,,15,A,그래! 이번 트래블러 리뷰 어워즈 수상자들은 레알루다가 매력 만점 서비스를 제공한 것 같아!,레알
,,,,,,,,,,,,16,B,부럽다! 내년에는 나도 좋은 숙소에서 휴가를 보내고 싶다!,
227334,0000,남자,10,0000,남자,10,,,,"여행, 관광 및 명소",트립비토즈,1,A,트립비토즈 서비스 알아?,
,,,,,,,,,,,,2,B,"응, 들어봤어! 여행과 관련된 서비스 맞지?",
,,,,,,,,,,,,3,A,맞아! 유저들의 여행 데이터를 분석해서 맞춤 영상과 호텔을 추천해줘.,
,,,,,,,,,,,,4,B,"오, 그래서 어떤 추천을 해주는 거야?",
,,,,,,,,,,,,5,A,유저들이 가장 많이 꼽은 여행 목적은 힐링이래.,
,,,,,,,,,,,,6,B,힐링이란 거 어떤 거야? 휴식을 말하는 거야?,
,,,,,,,,,,,,7,A,힐링은 몸과 마음을 편안하게 만들어주는 것이야. 예를 들면 자연 속에서 산책하거나 힐링 음악을 듣는 거야.,
,,,,,,,,,,,,8,B,"아, 그런 거구나! 그럼 나는 힐링이 아닌 다른 목적으로 여행을 가고 싶어.",
,,,,,,,,,,,,9,A,그래? 어떤 목적으로 가고 싶어?,
,,,,,,,,,,,,10,B,나는 경험을 쌓고 싶어. 새로운 문화와 사람들을 만나보고 싶어.,
,,,,,,,,,,,,11,A,그런 거 굿굿! 다른 나라의 문화를 경험하면 렬루다가 재밌을 것 같아.,렬루
,,,,,,,,,,,,12,B,"응, 나도 그래! 그리고 여행 갈 때 꼭 챙기는 것이 있어?",
,,,,,,,,,,,,13,A,나는 항상 카메라와 여행 일지를 챙겨. 추억을 남기기 위해서야.,
,,,,,,,,,,,,14,B,카메라랑 일지 말고 뭔가 더 특별한 것은 없어?,
,,,,,,,,,,,,15,A,"아, 그런 거 없어. 간단한 것들이지만 소중한 추억이 돼.",
,,,,,,,,,,,,16,B,글쿠나! 그래도 나는 좀 더 특별한 것을 챙기고 싶어.,글쿠나
094476,0074,남자,20,0145,여자,20,,,,"여행, 관광 및 명소","토마스 닐 로드리게즈, 개 포, 여행",1,A,와 토마스 닐 로드리게즈의 이야기 봤어?,
,,,,,,,,,,,,2,B,"응, 그 사람의 개 포에게 남은 시간이 얼마 안 남았대",
,,,,,,,,,,,,3,A,개 포는 로드리게즈가 입양한 개래,
,,,,,,,,,,,,4,B,마좌 15년을 같이했던 포가 세상을 떠나기 전에 로드리게즈가 추억을 만들어주고 싶었대,마좌
,,,,,,,,,,,,5,A,로드리게즈는 포가 태평양 바다에 발을 담그게 해주고 싶었대,
,,,,,,,,,,,,6,B,그래서 미국을 횡단하는 여행을 계획했던 거지,
,,,,,,,,,,,,7,A,맞아 로드리게즈는 포와 7주 동안 여행했대,
,,,,,,,,,,,,8,B,포가 2주를 넘기지 못할 것 같았는데 버텨냈대,
,,,,,,,,,,,,9,A,대단한 개구나 포는,
,,,,,,,,,,,,10,B,ㅇㅇ 로드리게즈는 ABC뉴스와 인터뷰에서 그 이야기를 했어,
,,,,,,,,,,,,11,A,와 근데 로드리게즈가 포와 같이 찍은 사진들도 있대,
,,,,,,,,,,,,12,B,ㄹㅇ? 어디서 볼 수 있어?,
,,,,,,,,,,,,13,A,포의 여행 사진들은 #pohthedogsbigadventure로 검색하면 많이 나와,
,,,,,,,,,,,,14,B,오늘은 로드리게즈가 전세계 TV에 나왔대,
,,,,,,,,,,,,15,A,와우내 로드리게즈가 버킷리스트에 없던 것들도 체크했대,와우내
,,,,,,,,,,,,16,B,"레알 멋지다, 로드리게즈와 포",레알
010545,0042,여자,20,0104,남자,20,,,,"여행, 관광 및 명소",한국민속촌 심야공포촌-귀굴,1,A,어제 에버랜드 가서 귀신의 집 갔다왔는데 생각보다 무섭지도 않고 시시하더라.. 생각보다 노잼이라 실망했음ㅠ.. 귀신의 집 엄청 기대하고 갔는데ㅠ,노잼
,,,,,,,,,,,,2,B,공포 체험 기대하고 갔던거야? 그럼 한국민속촌에서 하는 심야공포촌 한 번 가봐~! 인기 엄청 많은 것 같던데ㅋㅋ. 후기도 좋더랑,
,,,,,,,,,,,,3,A,한국민속촌에서 공포 체험 프로그램을 운영하는구나.. 민속촌에서 공포체험 하는 줄은 몰랐음ㅋㅋ.. 상시 운영인거야?,
,,,,,,,,,,,,4,B,상시 운영은 아니고 여름 프로그램임! 2023년 7월 28일부터 8월 27일까지 운영된대,
,,,,,,,,,,,,5,A,그럼 끝나기 전에 한 번 가봐야겠다ㅎㅎ. 거기 가면 무슨 체험을 할 수 있는거야?,
,,,,,,,,,,,,6,B,4가지 종류의 공포 어트랙션이 있대ㅋㅋ. 거기다 호러 디제이파티까지 열린대ㅎㅎ. 공포 콘텐츠가 가득하다 들었엉ㅋㅋ! 특별 미션도 있는 것 같던데?,
,,,,,,,,,,,,7,A,특별 미션은 뭔데?? 미션 완수하면 선물도 주나?,
,,,,,,,,,,,,8,B,젊은 나이에 죽은 여자 귀신인 미명귀 6명을 찾아서 같이 셀카를 찍는 미명귀전 미션이 있대ㅋㅋ! 그걸 완수하면 민속촌에서 준비한 특별 경품을 준대~~ 그리고 역병이 퍼진 옥사에서 생존자를 구출하는 옥사창궐도 있음! 그건 관람객이 직접 참여하는 콘텐츠라 인기 많다 하더라ㅎㅎ,
,,,,,,,,,,,,9,A,대박 재밌겠다 진짜..ㅠㅠ.. 혹시 더 준비된 행사 같은거 있어?,대박
,,,,,,,,,,,,10,B,분장사가 있어서 직접 귀신이 되어보는 귀신 체험도 가능하대ㅋㅋ!,
,,,,,,,,,,,,11,A,헐ㅋㅋ! 진짜 별게 다 가능하네ㅋㅋ. 근데 혹시 거기 음식 사먹을 수 있는 푸드코트도 있어? 아님 내가 직접 싸가야하는건가? 놀다 보면 배고플 것 같은데 ㅠ,
,,,,,,,,,,,,12,B,민속촌 장터에서 다양한 메뉴 준비되어 있으니 걱정 ㄴㄴ! 아쉽게도 에어컨 있는 실내는 아니고 야외 테이블에서 먹어야 하는데 어차피 심야공포촌은 저녁에 진행되니까 덜 더울거야ㅎㅎ,
,,,,,,,,,,,,13,A,에어컨 없음 좀 덥긴 하겠다ㅠ.. 그럼 심야공포촌은 저녁에만 운영하는거야? 운영 시간이 어떻게 되는거야?,
,,,,,,,,,,,,14,B,오후 네시부터 밤 12시까지 운영된대! 공포 체험이니까 늦게까지 운영하는듯ㅎㅎ,
,,,,,,,,,,,,15,A,어둑어둑할 때 귀신 체험하면 ㄹㅇ 무섭겠다ㅠ..그래도 민속촌에서 심야공포체험은 넘 색다르고 재밌을듯ㅠ!! 이번 주말에 꼭 갔다 와야지! 캘박 해놓겠음!,캘박
,,,,,,,,,,,,16,B,나도 가고 싶은데 도저히 시간이 안돼ㅠ.. 네가 갔다오고 나서 어땠는지 자세히 알려주라ㅠ. 간접만족이라도 하고 싶음ㅎㅎ,
095992,0075,남자,20,0150,여자,20,,,,"여행, 관광 및 명소",쌍산재,1,A,와! 쌍산재 가보고 싶다ㅠㅠ,
,,,,,,,,,,,,2,B,나도 가고 싶어ㅋㅋ 쌍산재 ㅇㄸ?,
,,,,,,,,,,,,3,A,쌍산재는 300년 고택이래! 신비로운 분위기가 있대,
,,,,,,,,,,,,4,B,ㄹㅇ? 그럼 분위기가 좋겠다ㅎㅎ,
,,,,,,,,,,,,5,A,"그리고 '천개의 향나무숲'도 있는데, 향기로운 휴식을 선사한대!",
,,,,,,,,,,,,6,B,향기로운 휴식이라니! 짜짜 좋아보여ㅠㅠ,짜짜
,,,,,,,,,,,,7,A,그래! 전남도 민간정원이라고 해서 관광객들이 많이 찾는다고 하더라,
,,,,,,,,,,,,8,B,연간 10만 명에 가까운 관람객이 방문한다니 레게노다!,레게노
,,,,,,,,,,,,9,A,"쌍산재에는 한옥도 있고, 대나무숲도 있어서 분위기가 좋을 것 같아",
,,,,,,,,,,,,10,B,한옥과 대나무숲이라니! 렬루다가 아름다울 것 같아ㅎㅎ,렬루
,,,,,,,,,,,,11,A,"그리고 사도저수지의 풍경도 보이는데, 짜짜 아름다워!",짜짜
,,,,,,,,,,,,12,B,사도저수지의 풍경까지 보인다면 레알 멋진 곳이겠다ㅋㅋ,레알
,,,,,,,,,,,,13,A,쌍산재는 해주오씨 문양공 진사공파 23세손 오형순 선생의 호 '쌍산'을 따서 붙여진 이름이래,
,,,,,,,,,,,,14,B,오호! 그럼 역사적인 가치도 있는 곳이구나,
,,,,,,,,,,,,15,A,맞아! 작년에는 5~6만 명의 관람객이 찾아왔다고 하더라,
,,,,,,,,,,,,16,B,쌍산재를 잘 가꾸는 게 지역경제를 활성화하고 우리 지역을 알리는 길이라는 거지? 레게노다!,레게노
101304,0078,여자,20,0101,남자,20,,,,"여행, 관광 및 명소",터키,1,A,터키에 가보고 싶어,
,,,,,,,,,,,,2,B,나도 터키에 가보고 싶어 ㅠㅠ,
,,,,,,,,,,,,3,A,터키에는 미식 여행지가 많대,
,,,,,,,,,,,,4,B,짜짜? 어떤 음식이 핫해?,짜짜;핫해
,,,,,,,,,,,,5,A,터키에서는 신선한 올리브로 만든 지중해 음식이 핫해,핫해
,,,,,,,,,,,,6,B,음.. 올리브로 만든 음식은 첨 들어봤어,
,,,,,,,,,,,,7,A,그리고 터키 커피도 유명하대,
,,,,,,,,,,,,8,B,커피도 좋아하는데 터키 커피는 어떤 맛이야?,
,,,,,,,,,,,,9,A,터키 커피는 건강하고 맛있는 거래,
,,,,,,,,,,,,10,B,그럼 터키 커피도 한번 맛보고 싶어!,
,,,,,,,,,,,,11,A,미식 여행지로는 이즈미르가 좋대,
,,,,,,,,,,,,12,B,이즈미르에서 뭐 먹을 수 있어?,
,,,,,,,,,,,,13,A,이즈미르에서는 지중해 음식과 특색 있는 와인을 맛볼 수 있어,
,,,,,,,,,,,,14,B,와인도 좋아하는데 이즈미르 와인은 어떤 맛이야?,
,,,,,,,,,,,,15,A,이즈미르 와인은 깊은 풍미의 석류 와인이래,
,,,,,,,,,,,,16,B,와 석류 와인은 첨 들어봤어! 짜짜 맛있을 것 같아!,짜짜
147710,0080,남자,20,0144,여자,20,0107,남자,20,"여행, 관광 및 명소",서울 인바운드 관광 활성화,1,A,텐센트 클라우드가 MOU 체결했어!,
,,,,,,,,,,,,2,B,와! 뭘 위해 체결했어?,
,,,,,,,,,,,,3,C,서울 인바운드 관광 활성화와 스마트 관광 생태계 구축을 위해서래.,
,,,,,,,,,,,,4,A,그래서 어떤 계획이야?,
,,,,,,,,,,,,5,B,중국 관광객에 특화된 서울시 여행 앱 개발과 웨이신 미니 프로그램을 통한 스마트 관광 솔루션 구축이래.,
,,,,,,,,,,,,6,C,이번 협약은 텐센트 클라우드의 두번째 한국 관광 활성화 프로젝트래.,
,,,,,,,,,,,,7,A,서울 관광체육국은 뭘 추진하려고 해?,
,,,,,,,,,,,,8,B,텐센트 클라우드와 관광 서비스의 디지털화를 추진하려고 해.,
,,,,,,,,,,,,9,C,텐센트 클라우드의 고성능 클라우드 컴퓨팅 및 인공지능(AI) 기술을 활용해 중국 관광객을 위한 맞춤형 서울 관광 정보 및 서비스를 제공할 거래.,
