대화ID,화자A ID,화자A 성별,화자A 연령대,화자B ID,화자B 성별,화자B 연령대,화자C ID,화자C 성별,화자C 연령대,주제,키워드,발화 번호,발화자,발화,신조어
,,,,,,,,,,,,4,B,와우내 1승도 못하고 최하위권인 10위로 부진한 출발을 했구나,와우내
,,,,,,,,,,,,5,A,마좌 부상자들이 계속해서 발생하고 있어서 최악의 상황이야,마좌
,,,,,,,,,,,,6,B,"시즌 초반에도 부상자들이 많이 나왔구나, 그럼 주전 선수들은 다 부상인가?",
,,,,,,,,,,,,7,A,"ㅇㅋㅇㅋ 공격수, 미드필더, 수비수, 골키퍼 등 모든 포지션에서 주전들이 부상으로 이탈했어",
,,,,,,,,,,,,8,B,이런 상황에서 새로 온 외국인 선수도 부상당하면 렬루다가 최악이겠다,렬루
,,,,,,,,,,,,9,A,"맞아 황순민, 츠바사에 이어 세르지뉴까지 부상자 대열에 오르면서 감독의 고민이 깊어지고 있어",
,,,,,,,,,,,,10,B,주전 왼쪽 윙백 황순민은 지난 시즌에도 부상으로 시즌아웃된 적이 있었지,
,,,,,,,,,,,,11,A,"응, 그래서 그 사람의 대체자를 찾는데 실패해서 시즌 중반에 부진을 겪었어",
,,,,,,,,,,,,12,B,"근데 올겨울에는 부상에서 회복했던데, 지금은 다시 통증을 호소하고 있구나",
,,,,,,,,,,,,13,A,마좌 제주전에서 통증을 느껴 후반 도중 교체됐어,마좌
,,,,,,,,,,,,14,B,그래서 지난 5라운드에는 선발과 후보명단에도 포함되지 못했구나,
,,,,,,,,,,,,15,A,"그렇지, 대구FC는 레알 힘들게 시즌을 시작하고 있는 거야",레알
,,,,,,,,,,,,16,B,부상자들이 빨리 회복되기를 바라야겠다. 대구FC를 응원해야지!,
229952,0001,남자,20,0148,여자,20,,,,스포츠 및 e스포츠,축구,1,A,와 FIFA 월드컵 16강 진출 대한민국 대단내!,대단내
,,,,,,,,,,,,2,B,응! 대한민국 축구는 엄청 강해!,
,,,,,,,,,,,,3,A,2022년 12월이 너무 기대되는데,
,,,,,,,,,,,,4,B,나도 너무 기대돼! 대한민국 ,
,,,,,,,,,,,,5,A,그리고 야구 대표팀도 월드베이스볼클래식에서 부활한다던데,
,,,,,,,,,,,,6,B,야구 대표팀도 힘내서 좋은 결과 낼 수 있기를 바래!,
,,,,,,,,,,,,7,A,맞아! 그리고 여자 축구대표팀도 월드컵에서 16강 진출을 꿈꾼다고 하던데,
,,,,,,,,,,,,8,B,여자 축구도 멋지게 활약할 수 있으면 좋겠어!,
,,,,,,,,,,,,9,A,아시아 대륙의 하계 아시안게임도 중국 항저우에서 열린다는데,
,,,,,,,,,,,,10,B,아시안게임도 열기 넘치는 경기가 많을 것 같아!,
,,,,,,,,,,,,11,A,아시안게임이 파리하계올림픽의 전초전 성격을 띠어,
,,,,,,,,,,,,12,B,그래서 팀 코리아는 더욱 강력한 경기력으로 나설 거야!,
,,,,,,,,,,,,13,A,렬루다가 기대돼! 팀 코리아 파이팅!,렬루
,,,,,,,,,,,,14,B,팀 코리아 화이팅이다!,
,,,,,,,,,,,,15,A,응응! 우리 팀 코리아 최고야!,
,,,,,,,,,,,,16,B,그렇지! 팀 코리아 최강이다!,
062377,0047,여자,30,0114,남자,30,,,,스포츠 및 e스포츠,한국 선수 최초 세계역도선수권 여자 최중량급 3관왕,1,A,요즘에 스포츠 경기 너무 재밌어.,
,,,,,,,,,,,,2,B,나도. ㅋㅋ 난 국제대회 다 찾아봄.,
,,,,,,,,,,,,3,A,한 편의 영화같은 장면도 많던데.,
,,,,,,,,,,,,4,B,그니까. 스포츠는 운동 그 이상이라니까.,
,,,,,,,,,,,,5,A,근데 이번에 장미란 넘어선 역도 선수가 있다던데 알아?,
,,,,,,,,,,,,6,B,웅웅. 박혜정 선수라고 이번에 최중량급에서 3관왕 함.,
,,,,,,,,,,,,7,A,대박이야. 어떤 대회에 나간 건데?,대박
,,,,,,,,,,,,8,B,사우디아라비아에서 열린 세계역도선수권 대회였당. ㅋㅋ 대박임.,대박
,,,,,,,,,,,,9,A,근데 장미란도 엄청 잘 하지 않음?,
,,,,,,,,,,,,10,B,ㅇㅇ. 장미란은 세계선수권에서 4회 연속 1위했는데 2관왕이었어.,
,,,,,,,,,,,,11,A,그럼 작년에는 박혜정선수 세계선수권대회 나갔음?,
,,,,,,,,,,,,12,B,ㅇㅇ. 작년에 처음 나갔는데 그 때는 합계 8위 였어.,
,,,,,,,,,,,,13,A,1년만에 진짜 성장 많이 했네.,
,,,,,,,,,,,,14,B,그니까. 드라마 그잡채인 스토리라고.,그잡채
,,,,,,,,,,,,15,A,우리나라 스포츠 강국인거 인정이야.,
,,,,,,,,,,,,16,B,웅웅. 박혜정선수 갬동이라고 정말.,갬동
068156,0081,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,한국 유니폼,1,A,충공! 와! 한국 유니폼이 공개됐어!,충공
,,,,,,,,,,,,2,B,짜짜? 어떤 디자인이야?,짜짜
,,,,,,,,,,,,3,A,"상, 하의 모두 짙은 붉은색이고 검은색 옷깃이 있어",
,,,,,,,,,,,,4,B,톤이 다른 붉은색 줄무늬도 있나봐,
,,,,,,,,,,,,5,A,ESPN은 도깨비를 콘셉트로 잡았다고 해,
,,,,,,,,,,,,6,B,도깨비? 그럼 한국의 투지를 나타낸다는 거지?,
,,,,,,,,,,,,7,A,맞아! 한국의 투지를 상징하는 색이래,
,,,,,,,,,,,,8,B,오! 그럼 엄청 강하고 멋진 느낌이겠다,
,,,,,,,,,,,,9,A,맞아! 황희찬도 모델로 나섰대,
,,,,,,,,,,,,10,B,충공! 와! 황희찬이 입으면 더 멋질 것 같아,충공
,,,,,,,,,,,,11,A,한국이 본선 조별리그에서 상대할 포르투갈 유니폼도 공개됐어,
,,,,,,,,,,,,12,B,포르투갈 유니폼은 어떤 디자인이야?,
,,,,,,,,,,,,13,A,녹색과 진홍색이 사선으로 만나는 디자인이래,
,,,,,,,,,,,,14,B,원정 유니폼은 어떤 색이야?,
,,,,,,,,,,,,15,A,"녹색, 진홍색에 흰색이 같이 섞여 있대",
,,,,,,,,,,,,16,B,포르투갈 유니폼도 멋지겠다!,
042732,0087,남자,30,0156,여자,30,,,,스포츠 및 e스포츠,유럽축구연맹,1,A,유럽축구연맹 챔피언스 리그가 페덱스의 후원으로 진행되는 거 알았어?,
,,,,,,,,,,,,2,B,"응, 레알 대단한 일이야! 페덱스가 유럽축구연맹을 후원하다니!",레알
,,,,,,,,,,,,3,A,맞아! 페덱스는 이미 UEFA 유로파 리그와 UEFA 내셔널 팀 축구의 주 스폰서였어.,
,,,,,,,,,,,,4,B,ㄹㅇ? 그렇게 오랜 시간 동안 스포츠를 후원하고 있었구나. 레게노다.,레게노
,,,,,,,,,,,,5,A,맞아. 그리고 페덱스는 UEFA EURO 2020의 공식 물류 파트너로도 활동하고 있어.,
,,,,,,,,,,,,6,B,와 페덱스는 레알루다가 축구와의 관계를 많이 가지고 있구나.,레알
,,,,,,,,,,,,7,A,맞아. 그리고 이번에는 UEFA 챔피언스 리그를 3개년 동안 후원하게 됐어.,
,,,,,,,,,,,,8,B,"페덱스가 UEFA 챔피언스 리그를 후원한다니, 렬루다가 레게노다!",레게노;렬루
,,,,,,,,,,,,9,A,맞아. 페덱스는 축구를 통해 전 세계 지역사회에 긍정적인 영향을 주려고 노력하고 있어.,
,,,,,,,,,,,,10,B,글쿠나. 페덱스의 노력은 렬루 칭찬할 만하다.,렬루;글쿠나
,,,,,,,,,,,,11,A,"맞아. 페덱스는 UEFA 아동재단과 협력해서 안전한 축구장을 만들고, 고용 가능성을 위한 축구 프로그램을 지원하고 있어.",
,,,,,,,,,,,,12,B,짜짜 멋진 일이야. 페덱스의 노력이 많은 사람들에게 도움이 될 거야.,짜짜
,,,,,,,,,,,,13,A,맞아. 페덱스는 여자 선수 마스코트 라인업을 축구 결승전에 초청하기도 했어.,
,,,,,,,,,,,,14,B,와 그것도 레게노다. 페덱스는 렬루다가 다양한 방법으로 축구를 지원하고 있구나.,레게노;렬루
,,,,,,,,,,,,15,A,맞아. 페덱스가 UEFA 챔피언스 리그를 후원하면서 더 강력한 사회적 책임을 모색할 거래.,
,,,,,,,,,,,,16,B,페덱스의 노력이 앞으로 더 기대되는구나. 렬루다가 멋진 일이야!,렬루
160102,0007,여자,30,0119,남자,30,0155,여자,30,스포츠 및 e스포츠,"맨체스터 유나이티드, 유벤투스, 챔피언스리그",1,A,와 맨유 진짜 박박이다 ㅋㅋ,박박
,,,,,,,,,,,,2,B,응응! 호날두 선제골 너무 멋있었어 ㅎㅎ,
,,,,,,,,,,,,3,C,그래도 유벤투스도 잘 싸웠는데 ㅠㅠ,
,,,,,,,,,,,,4,A,맞아 마좌 유벤투스도 열심히 했어,마좌
,,,,,,,,,,,,5,B,하지만 맨유가 역전승을 거둬서 좋았지,
,,,,,,,,,,,,6,C,맨유는 챔피언스리그 16강에 진출했어?,
,,,,,,,,,,,,7,A,그래! 16강 불씨를 살렸다고 해서 머박이야,머박
,,,,,,,,,,,,8,B,맨유는 이번 시즌 잘하고 있어,
,,,,,,,,,,,,9,C,승점 7점으로 2위 자리를 되찾았다는데,
,,,,,,,,,,,,10,A,맨유는 항상 멋지게 싸우는 팀이야,
,,,,,,,,,,,,11,B,그래서 팬들도 많이 응원하고 있지,
,,,,,,,,,,,,12,C,맨유의 다음 경기는 언제인데?,
,,,,,,,,,,,,13,A,다음 경기는 8일에 있을 거야,
,,,,,,,,,,,,14,B,상대는 어떤 팀이야?,
,,,,,,,,,,,,15,C,알리안츠 아레나에서 열리는 것 같아,
,,,,,,,,,,,,16,A,ㅇㅇ 상대는 이탈리아의 토리노 팀이야,ㅇㅇ
,,,,,,,,,,,,17,B,토리노 팀도 강한 팀이지?,
,,,,,,,,,,,,18,C,토리노 팀은 유벤투스의 소속지야,
,,,,,,,,,,,,19,A,그래서 경기가 기대되는구나,
,,,,,,,,,,,,20,B,맨유가 이번에도 이기면 좋겠다,
,,,,,,,,,,,,21,C,맨유 파이팅! ,
,,,,,,,,,,,,22,A,응응! 맨유 파이팅!,
,,,,,,,,,,,,23,B, 맨유 ,
238739,0001,남자,20,0147,여자,20,,,,스포츠 및 e스포츠,"경정, 경주, 선수들",1,A,경정이 다시 시작됐네요.,
,,,,,,,,,,,,2,B,오! 렬루다가? 경주가 재개됐어?,렬루
,,,,,,,,,,,,3,A,"응, 18회차부터 시작됐어.",
,,,,,,,,,,,,4,B,코로나 때문에 중단된 거 아냐?,
,,,,,,,,,,,,5,A,마좌 코로나 때문에 예상했던 것보다 많은 변수가 발생했을 거 같았는데.,마좌
,,,,,,,,,,,,6,B,그래도 강자들은 흔들리지 않고 잘해냈나봐.,
,,,,,,,,,,,,7,A,맞아 김민천 선수랑 박정아 선수가 역시 좋은 모습을 보여줬어.,
,,,,,,,,,,,,8,B,김민천 선수는 몇 회 출전했어?,
,,,,,,,,,,,,9,A,김민천 선수는 2021시즌에 8회 출전해서 5승을 거뒀어.,
,,,,,,,,,,,,10,B,레게노네! 박정아 선수는?,레게노
,,,,,,,,,,,,11,A,박정아 선수는 9회 출전해서 6승을 기록했어.,
,,,,,,,,,,,,12,B,작년보다 좋은 출발인가봐.,
,,,,,,,,,,,,13,A,"응, 박정아 선수는 좋은 모습을 이어가고 있어.",
,,,,,,,,,,,,14,B,18회 차에서는 정주현 선수가 4위를 기록했더라고.,
,,,,,,,,,,,,15,A,정주현 선수도 잘하고 있네.,
,,,,,,,,,,,,16,B,맞아 정주현 선수도 무서운 질주를 하고 있어.,
049417,0070,남자,20,0146,여자,20,,,,스포츠 및 e스포츠,트레이닝,1,A,트레이닝은 어렵지 않아?,
,,,,,,,,,,,,2,B,그래도 꾸준히 해야 돼 ㅎㅎ,
,,,,,,,,,,,,3,A,그래야 성장할 수 있지,
,,,,,,,,,,,,4,B,맞아! 선수들도 그렇게 해,
,,,,,,,,,,,,5,A,류현진 선수도 그런가봐,
,,,,,,,,,,,,6,B,그래! 그래서 좋은 모습을 보여,
,,,,,,,,,,,,7,A,트레이닝에는 묘수가 없다고 하더라,
,,,,,,,,,,,,8,B,그런 건 없어! 규칙적으로 해야 돼,
,,,,,,,,,,,,9,A,그래야 자신만의 노하우가 생기겠지,
,,,,,,,,,,,,10,B,맞아! 그게 성공의 지름길이야,
,,,,,,,,,,,,11,A,그리고 영양 섭취도 중요하대,
,,,,,,,,,,,,12,B,영양은 몸 관리에 큰 비중이야,
,,,,,,,,,,,,13,A,트레이닝은 천천히 향상되는 거지,
,,,,,,,,,,,,14,B,그래서 꾸준한 몸 관리가 필요해,
,,,,,,,,,,,,15,A,그렇게 하면 묘수가 생기겠지,
,,,,,,,,,,,,16,B,맞아! 그게 선수의 성장이야,
134706,0094,남자,30,0160,여자,30,,,,스포츠 및 e스포츠,임성재,1,A,헬롱! 임성재가 PGA 투어에 출전한다는 소식 들음?,헬롱
,,,,,,,,,,,,2,B,응! 임성재 대단내! 이번 대회에서도 잘 할 거야!,
,,,,,,,,,,,,3,A,맞아! 그리고 이번 대회는 그 사람의 디펜딩 챔피언 출전이야.,
,,,,,,,,,,,,4,B,충공! 와! 그럼 더 기대되는구나! 임성재는 렬루 대단내!,렬루;충공
,,,,,,,,,,,,5,A,맞아! 그리고 지난 시즌에도 임성재는 좋은 성적을 거뒀어.,
,,,,,,,,,,,,6,B,그래? 그럼 이번 시즌도 잘 할 수 있을 거야!,
,,,,,,,,,,,,7,A,그렇지! 임성재는 한국 선수 중에서도 최고야!,
,,,,,,,,,,,,8,B,맞아! 그리고 그 사람의 우승은 한국 선수들에게 큰 자신감을 줬어.,
,,,,,,,,,,,,9,A,그렇지! 임성재의 활약을 보면 우리도 힘낼 수 있을 것 같아!,
,,,,,,,,,,,,10,B,그래! 임성재처럼 열심히 노력하면 우리도 좋은 결과를 얻을 수 있을 거야!,
,,,,,,,,,,,,11,A,맞아! 우리도 임성재처럼 힘내서 열심히 해보자!,
,,,,,,,,,,,,12,B,그래! 같이 응원하자! 임성재 힘!,
,,,,,,,,,,,,13,A,임성재 힘! 우리도 힘!,
,,,,,,,,,,,,14,B,ㅋㅋ 그래! 우리도 힘!,
,,,,,,,,,,,,15,A,힘내자! 임성재와 같이!,
,,,,,,,,,,,,16,B,힘내자! 임성재와 같이! ㅠㅠ,
135356,0094,남자,30,0158,여자,30,,,,스포츠 및 e스포츠,삼성 라이온즈,1,A,삼성 라이온즈의 선발진은 어떻게 구성될까?,
,,,,,,,,,,,,2,B,라이블리와 뷰캐넌이 원투펀치로 낙점받았다.,
,,,,,,,,,,,,3,A,그럼 나머지 3~5선발 자리는 누가 경쟁하고 있을까?,
,,,,,,,,,,,,4,B,"윤성환, 백정현, 최채흥, 원태인이 경쟁 중이야.",
,,,,,,,,,,,,5,A,윤성환은 KBO리그에서 가장 꾸준한 투수였어.,
,,,,,,,,,,,,6,B,그래? 그럼 그 성적은 어떤 거야?,
,,,,,,,,,,,,7,A,윤성환은 2017시즌에 12승을 기록했어.,
,,,,,,,,,,,,8,B,와우내 그렇게 많이 이겼다니 레게노다.,레게노;와우내
,,,,,,,,,,,,9,A,그래도 2018~2019년에는 10승 투수를 배출하지 못했어.,
,,,,,,,,,,,,10,B,글쿠나. 그럼 그 이유는 뭘까?,글쿠나
,,,,,,,,,,,,11,A,윤성환은 2018시즌에 최악의 성적을 기록했어.,
,,,,,,,,,,,,12,B,그럼 그 성적은 어떤 거야?,
,,,,,,,,,,,,13,A,그때는 5승 9패 평균자책점 6.98이었어.,
,,,,,,,,,,,,14,B,와우내 그렇게 안 좋은 성적이었구나.,와우내
,,,,,,,,,,,,15,A,근데 그 후에 다시 좋은 모습을 보여줬어.,
,,,,,,,,,,,,16,B,그래서 올 시즌에도 기대할 만하겠네.,
138925,0101,남자,30,0151,여자,30,,,,스포츠 및 e스포츠,김광현,1,A,김광현 선수 머단해!,머단하다
,,,,,,,,,,,,2,B,응응! 그리고 김광현 선수가 팬들에게 선물도 줬대!,
,,,,,,,,,,,,3,A,충공! 와! 그럼 뭐 줬어?,충공
,,,,,,,,,,,,4,B,150승 반지와 유니폼을 100명에게 선물했대!,
,,,,,,,,,,,,5,A,박박이네! 그럼 어떻게 선정했어?,박박
,,,,,,,,,,,,6,B,팬들 중에 퀴즈를 풀고 맞춘 100명에게 줬대!,
,,,,,,,,,,,,7,A,머박! 김광현 선수랑 기념사진도 찍을 수 있었겠다!,머박
,,,,,,,,,,,,8,B,맞아! 팬들한테 좋은 경험이었을 거야!,
,,,,,,,,,,,,9,A,김광현 선수는 팬들과 같이하는 걸 좋아하는구나,
,,,,,,,,,,,,10,B,응응! 팬들과 같이하는 이벤트를 통해 즐거운 시간을 보내고 싶다고 했어,
,,,,,,,,,,,,11,A,김광현 선수는 짜짜 친절하고 사랑스러운 사람인 것 같아,짜짜
,,,,,,,,,,,,12,B,맞아! 팬들에게 보답하고 싶다고도 했어,
,,,,,,,,,,,,13,A,김광현 선수는 앞으로 더 많은 기록을 달성할 거야,
,,,,,,,,,,,,14,B,응응! 팬들의 응원에 보답하고 싶다고 했으니까,
,,,,,,,,,,,,15,A,김광현 선수를 응원해야겠다!,
,,,,,,,,,,,,16,B,그래! 김광현 선수 파이팅!,
067393,0080,남자,20,0143,여자,20,,,,스포츠 및 e스포츠,퍼트,1,A,퍼트 규정 바뀌었네,
,,,,,,,,,,,,2,B,그래서 어떻게 바뀌었어?,
,,,,,,,,,,,,3,A,깃대를 그대로 두고 퍼트해도 되대,
,,,,,,,,,,,,4,B,그렇게 하면 좋은 점이 있어?,
,,,,,,,,,,,,5,A,퍼트 관련 지표가 향상된대,
,,,,,,,,,,,,6,B,그럼 선수들은 다 그렇게 하나?,
,,,,,,,,,,,,7,A,고진영이 그렇게 해서 성적이 좋아졌대,
,,,,,,,,,,,,8,B,고진영이 얼마나 줄였어?,
,,,,,,,,,,,,9,A,한 대회에서 2.8타를 줄였대,
,,,,,,,,,,,,10,B,그럼 그 외에도 선수들이 그렇게 하나?,
,,,,,,,,,,,,11,A,브라이슨 디섐보도 그렇게 해,
,,,,,,,,,,,,12,B,한국 선수들은 어떰?,
,,,,,,,,,,,,13,A,조아연도 그렇게 해서 우승했대,
,,,,,,,,,,,,14,B,그렇담 깃대를 뽑는 게 좋은 건 없어?,
,,,,,,,,,,,,15,A,골프다이제스트가 그렇게 말하더라,
,,,,,,,,,,,,16,B,퍼트할 때 깃대를 뽑는 게 더 좋으니까,
156984,0084,남자,30,0158,여자,30,0118,남자,30,스포츠 및 e스포츠,축구,1,A,축구 경기 볼래?,
,,,,,,,,,,,,2,B,"응, 굿굿!",
,,,,,,,,,,,,3,C,나도 볼래!,
,,,,,,,,,,,,4,A,어떤 팀 응원할까?,
,,,,,,,,,,,,5,B,우리 팀 응원하자!,
,,,,,,,,,,,,6,C,ㅇㅋㅇㅋ 힘내자!,ㅇㅋ
,,,,,,,,,,,,7,A,오늘 경기 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,8,B,너무 재밌어!,
,,,,,,,,,,,,9,C,레알 잘하네!,레알
,,,,,,,,,,,,10,A,우리 팀 이기면 좋겠다.,
,,,,,,,,,,,,11,B,ㅇㅋㅇㅋ ,ㅇㅋ
,,,,,,,,,,,,12,C,힘내자!,
,,,,,,,,,,,,13,A,어떤 선수가 제일 잘하나?,
,,,,,,,,,,,,14,B,나는 골키퍼가 굿굿!,
,,,,,,,,,,,,15,C,나는 공격수가 굿굿!,
,,,,,,,,,,,,16,A,그럼 수비수는?,
,,,,,,,,,,,,17,B,수비수도 중요해!,
,,,,,,,,,,,,18,C,모든 포지션 중요해!,
,,,,,,,,,,,,19,A,마좌 팀워크가 중요하다.,마좌
,,,,,,,,,,,,20,B,그래서 우리 팀은 강하다!,
,,,,,,,,,,,,21,C,"응, 우리 팀 ",
,,,,,,,,,,,,22,A,다음 경기도 함께 볼까?,
,,,,,,,,,,,,23,B,쭈아 기대해!,쭈아
,,,,,,,,,,,,24,C,약속이야!,
231576,0001,남자,20,0146,여자,20,,,,스포츠 및 e스포츠,골프,1,A,골프 대회가 열렸어ㅎㅎ,
,,,,,,,,,,,,2,B,어디에서 열렸어?,
,,,,,,,,,,,,3,A,미국 캘리포니아주 랜초 미라지의 미션 힐스 컨트리클럽에서 열렸어!,
,,,,,,,,,,,,4,B,그곳은 ㅇㄸ? 가보고 싶다ㅎㅎ,ㅇㄸ
,,,,,,,,,,,,5,A,미션 힐스 컨트리클럽은 겨울 휴양지로 유명한 코첼라 밸리에 있어!,
,,,,,,,,,,,,6,B,아 그럼 날씨는 어떰?,
,,,,,,,,,,,,7,A,그때는 4월이라서 따뜻하고 좋았을 거야!,
,,,,,,,,,,,,8,B,대회에서 어떤 일이 있었어?,
,,,,,,,,,,,,9,A,우승자가 대회 종료 전에 '포피의 연못'에 뛰어들어서 유명한 행사가 있었어!,
,,,,,,,,,,,,10,B,그런 행사가 언제부터 있었던 거야?,
,,,,,,,,,,,,11,A,"1994년부터 정례화됐고, 올해가 마지막이래ㅠㅠ",
,,,,,,,,,,,,12,B,왜 마지막이야? 다음 대회는 어디에서 열릴 거야?,
,,,,,,,,,,,,13,A,다음 대회는 텍사스주 휴스턴에서 열릴 거래. 타이틀 스폰서가 새로 바뀌었거든ㅎㅎ,
,,,,,,,,,,,,14,B,그래도 올해 대회는 재밌겠다!,
,,,,,,,,,,,,15,A,"그래! 총상금도 500만달러라고 하던데, 우승 상금도 75만달러라고 해!",
,,,,,,,,,,,,16,B,"고진영이 유력한 우승 후보라고 하던데, 기대해봐야겠다!",
229596,0001,남자,20,0141,여자,20,,,,스포츠 및 e스포츠,김천상무프로축구단,1,A,김천상무프로축구단 개막전 ㅇㄸ?,ㅇㄸ
,,,,,,,,,,,,2,B,오늘 개막전이네 ㅋㄷㅋㄷ 기대되는데?,
,,,,,,,,,,,,3,A,응! 김천이 아산을 이긴다고 해서 기대돼!,
,,,,,,,,,,,,4,B,김천은 작년에 아산과 맞대결에서 이겼다던데,
,,,,,,,,,,,,5,A,맞아! 4경기에서 다 이겼지 ㅋㅋ,
,,,,,,,,,,,,6,B,이번에도 이길 수 있을까? ㅠㅠ,
,,,,,,,,,,,,7,A,지금까지 아산이 변해서 어떨지 모르지만 김천이 이길 거야!,
,,,,,,,,,,,,8,B,그럼 김천은 개막전에서 승리하겠군 ㅋㅋ,
,,,,,,,,,,,,9,A,응! 김천은 이번에는 개막전에 이기는 거야!,
,,,,,,,,,,,,10,B,한 번이라도 개막전에서 이긴 적 없었는데 머박이네,머박
,,,,,,,,,,,,11,A,그래! 올해는 다른 거야. 선수단도 잘 준비했거든,
,,,,,,,,,,,,12,B,선수단도 열심히 훈련했을 텐데 기대돼!,
,,,,,,,,,,,,13,A,응! 김천의 선수들은 열정 넘치게 플레이하니까!,
,,,,,,,,,,,,14,B,김천은 직행 승격을 목표로 하는 거지? 열심히 해야지,
,,,,,,,,,,,,15,A,응! 김천은 올해 직행 승격 할 거야. 힘내자!,
,,,,,,,,,,,,16,B,김천 ! 개막전에서 승리하길 바래!,
142405,0071,남자,20,0150,여자,20,0102,남자,20,스포츠 및 e스포츠,야구,1,A,어제 야구 경기 봤어?,
,,,,,,,,,,,,2,B,"응, 대한민국 대표팀 경기였지?",
,,,,,,,,,,,,3,C,그래! 박찬호X박용택 해설위원이 해설을 했어,
,,,,,,,,,,,,4,A,박찬호 위원은 좋은 컨디션을 기대했다고 했지,
,,,,,,,,,,,,5,B,그래서 대표팀이 10대0으로 이겼다는 거지?,
,,,,,,,,,,,,6,C,마좌 홍콩전에서 대승을 거머쥔 거야,마좌
,,,,,,,,,,,,7,A,하지만 박찬호 위원은 아쉬움도 표현했어,
,,,,,,,,,,,,8,B,아쉬웠던 점이 뭐였어?,
,,,,,,,,,,,,9,C,세대교체를 기대했는데 까비다고 했어,까비
,,,,,,,,,,,,10,A,그래서 다음 경기에 대한 조언도 했나봐,
,,,,,,,,,,,,11,B,후배들을 위해 응원도 아끼지 않았다고 하더라,
,,,,,,,,,,,,12,C,박용택 위원도 좋은 세대교체를 기대한다고 했어,
,,,,,,,,,,,,13,A,홍콩과의 경기 시작되자마자 2아웃을 시켰다더라,
,,,,,,,,,,,,14,B,투수 원태인이 좋은 제구력을 보여줬나봐,
,,,,,,,,,,,,15,C,더 정확하게 꾸준히 던지는 게 중요하다고 했어,
,,,,,,,,,,,,16,A,그리고 3회 말에는 해프닝이 있었대,
,,,,,,,,,,,,17,B,"무사 1, 2루에서 강백호가 타구를 날렸는데",
,,,,,,,,,,,,18,C,홍콩 우익수가 몸을 날려 잡아서 1아웃이 됐대,
,,,,,,,,,,,,19,A,그래도 대한민국 대표팀은 이겼으니까 기분은 좋겠다,
,,,,,,,,,,,,20,B,홍콩전에서의 승리는 좋은 세대교체를 의미하겠지,
,,,,,,,,,,,,21,C,맞아 아시안게임을 통해 대표팀이 성장하길 바래,
,,,,,,,,,,,,22,A,다음 경기도 기대되는데 어떤 조언이 있을까?,
,,,,,,,,,,,,23,B,박찬호 위원이 조언을 해줬을 거야,
,,,,,,,,,,,,24,C,후배들을 위해 응원도 아끼지 않을 거야,
073626,0084,남자,30,0160,여자,30,,,,스포츠 및 e스포츠,농구,1,A,오뚝이 장난감 좋아해?,
,,,,,,,,,,,,2,B,오뚝이? 그거 아는데?,
,,,,,,,,,,,,3,A,넘어져도 일어나야겠다는 생각이 들어,
,,,,,,,,,,,,4,B,그런 생각이라도 해야지,
,,,,,,,,,,,,5,A,주 감독이 오뚝이 같대,
,,,,,,,,,,,,6,B,넘어져도 일어서는 승부욕이 있나봐,
,,,,,,,,,,,,7,A,주 감독은 대학농구를 평정했대,
,,,,,,,,,,,,8,B,대학농구에서 우승을 차지했나봐,
,,,,,,,,,,,,9,A,주 감독은 많은 경기를 이겨왔어,
,,,,,,,,,,,,10,B,그래서 오뚝이 같은 인생이라는 거야?,
,,,,,,,,,,,,11,A,"그렇지, 넘어져도 다시 일어서니까",
,,,,,,,,,,,,12,B,짜짜 대단한 인생이네,짜짜
,,,,,,,,,,,,13,A,주 감독은 자신감과 겸손함을 가지고 있어,
,,,,,,,,,,,,14,B,그래서 더 농구를 잘하겠지,
,,,,,,,,,,,,15,A,주 감독은 농구 천하를 열어젖혔어,
,,,,,,,,,,,,16,B,레알 멋진 업적이야,레알
231684,0001,남자,20,0141,여자,20,,,,스포츠 및 e스포츠,프로야구,1,A,프로야구 김광현 복귀 박박이네 ㅋㅋ,박박
,,,,,,,,,,,,2,B,응응! 김광현 연봉 신기록이야!,
,,,,,,,,,,,,3,A,응 맞아! 4년에 151억원이라니 대단해 ㅋㅋ,
,,,,,,,,,,,,4,B,김광현 몸값은 이대호랑 나성범보다 높다는 거지?,
,,,,,,,,,,,,5,A,그래! 롯데와 KIA보다 더 많이 받는 거야!,
,,,,,,,,,,,,6,B,SSG는 롯데를 자극하려고 했던 거구나,
,,,,,,,,,,,,7,A,그렇지! 롯데가 울며 겨자 먹기로 우리를 쫓아왔다고 했어,
,,,,,,,,,,,,8,B,김광현은 SSG에게 최고의 선물이 됐을 거야,
,,,,,,,,,,,,9,A,SSG는 2년 연속으로 롯데의 최고 계약 기록을 갈아치웠어,
,,,,,,,,,,,,10,B,추신수도 이대호보다 연봉이 높아졌다니 대단해,
,,,,,,,,,,,,11,A,맞아! 올해는 김광현도 이대호를 이기고 기록을 경신했어,
,,,,,,,,,,,,12,B,정용진 SSG 구단주는 대단한 사람이네,
,,,,,,,,,,,,13,A,그래! 우리는 야구와 본업을 연결하려고 했대,
,,,,,,,,,,,,14,B,SSG는 앞으로 더 멋진 성과를 이루겠지,
,,,,,,,,,,,,15,A,맞아! 앞으로도 계속 응원해주자,
,,,,,,,,,,,,16,B,그래! SSG ,
